Number,Race,Race Grouping,Gender,Age,In Custody/Community,Supervision Type,Jurisdiction,Sentence Type,Aggregate Sentence Length,Institutional Security Level,Province,Location Type,Offender Security Level,Dynamic/Need,Static/Risk,Reintegration Potential,Motivation,Major Offence Group,Religion
A20485,WHITE,Non Aboriginal,MALE,48,In Custody,,FEDERAL,DETERMINATE,1096,MINIMUM,BRITISH COLUMBI,FEDERAL INSTITU,MINIMUM,HIGH,HIGH,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,CATH NON-SPEC
A20486,BLACK,Non Aboriginal,MALE,50,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,LOW,LOW,HOMIC & RELATED,RASTAFARIAN
A20487,WHITE,Non Aboriginal,MALE,31,In Custody,,FEDERAL,INDETERMINATE,0,MAXIMUM,ONTARIO,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,CHRISTIAN REFOR
A20488,WHITE,Non Aboriginal,MALE,48,In Custody,,FEDERAL,DETERMINATE,2979,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,ROBBERY,CATHOLIC - ROMA
A20489,WHITE,Non Aboriginal,MALE,46,In Custody,,FEDERAL,DETERMINATE,1174,MEDIUM,ONTARIO,FEDERAL INSTITU,,,,,,KIDNAPPING,ATHEIST
A20490,WHITE,Non Aboriginal,MALE,57,In Custody,,FEDERAL,INDETERMINATE,0,MINIMUM,ONTARIO,FEDERAL INSTITU,MINIMUM,LOW,MEDIUM,HIGH,HIGH,HOMIC & RELATED,CATHOLIC - ROMA
A20491,WHITE,Non Aboriginal,MALE,47,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,CATHOLIC - ROMA
A20492,NORTH AMERICAN,Aboriginal,MALE,38,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,LOW,MEDIUM,HOMIC & RELATED,NONE
A20493,WHITE,Non Aboriginal,MALE,36,In Custody,,FEDERAL,DETERMINATE,2191,MAXIMUM,ONTARIO,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,ROBBERY,JUDAISM
A20494,WHITE,Non Aboriginal,MALE,41,In Custody,,FEDERAL,DETERMINATE,1095,MEDIUM,ALBERTA,FEDERAL INSTITU,,,,,,SEXUAL ASSAULT,
A20495,WHITE,Non Aboriginal,MALE,56,In Custody,,FEDERAL,INDETERMINATE,0,MINIMUM,ALBERTA,FEDERAL INSTITU,MINIMUM,HIGH,HIGH,HIGH,HIGH,HOMIC & RELATED,NOT STATED
A20496,NORTH AMERICAN,Aboriginal,MALE,29,In Custody,,FEDERAL,DETERMINATE,2770,MEDIUM,MANITOBA,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,MEDIUM,HOMIC & RELATED,NATIVE SPIRITUA
A20497,WHITE,Non Aboriginal,MALE,46,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,
A20498,NORTH AMERICAN,Aboriginal,MALE,28,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,SASKATCHEWAN,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,HIGH,HOMIC & RELATED,NATIVE SPIRITUA
A20499,WHITE,Non Aboriginal,MALE,63,In Custody,,FEDERAL,INDETERMINATE,0,MINIMUM,SASKATCHEWAN,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HOMIC & RELATED,
A20500,WHITE,Non Aboriginal,MALE,62,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,MANITOBA,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HOMIC & RELATED,PROT NON-SPEC
A20501,WHITE,Non Aboriginal,MALE,54,In Custody,,FEDERAL,DETERMINATE,854,MINIMUM,SASKATCHEWAN,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,PROP. DAM/MISCH,
A20502,WHITE,Non Aboriginal,MALE,31,In Custody,,FEDERAL,DETERMINATE,730,MINIMUM,ALBERTA,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,HIGH,MEDIUM,MAJOR ASSAULT,SEVENTH DAY ADV
A20503,WHITE,Non Aboriginal,MALE,72,In Custody,,FEDERAL,DETERMINATE,911,MINIMUM,QUEBEC,FEDERAL INSTITU,MINIMUM,HIGH,HIGH,MEDIUM,MEDIUM,SEXUAL ASSAULT,CATH NON-SPEC
A20504,WHITE,Non Aboriginal,MALE,58,In Custody,,FEDERAL,INDETERMINATE,0,MAXIMUM,QUEBEC,FEDERAL INSTITU,MAXIMUM,MEDIUM,HIGH,LOW,LOW,HOMIC & RELATED,CATH NON-SPEC
A20505,WHITE,Non Aboriginal,MALE,48,In Custody,,FEDERAL,DETERMINATE,11297,MINIMUM,QUEBEC,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,HIGH,TRAF/IMP. DRUGS,BUDDHIST
A20506,WHITE,Non Aboriginal,MALE,35,In Custody,,FEDERAL,DETERMINATE,5783,MAXIMUM,QUEBEC,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,SEXUAL ASSAULT,CATH NON-SPEC
A20507,METIS,Aboriginal,MALE,36,In Custody,,FEDERAL,DETERMINATE,730,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,COMMON ASSAULT,CATH NON-SPEC
A20508,WHITE,Non Aboriginal,MALE,81,In Custody,,FEDERAL,DETERMINATE,3777,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,COMMON ASSAULT,CATHOLIC - ROMA
A20509,WHITE,Non Aboriginal,MALE,61,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HOMIC & RELATED,CATH NON-SPEC
A20510,WHITE,Non Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,1948,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MINIMUM,LOW,LOW,HIGH,HIGH,,CATH NON-SPEC
A20511,WHITE,Non Aboriginal,MALE,24,In Custody,,FEDERAL,DETERMINATE,1095,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,LOW,SEXUAL ASSAULT,CATH NON-SPEC
A20512,WHITE,Non Aboriginal,MALE,47,In Custody,,FEDERAL,DETERMINATE,1826,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,BREAK AND ENTER,CATH NON-SPEC
A20513,WHITE,Non Aboriginal,MALE,45,In Custody,,FEDERAL,DETERMINATE,3698,MAXIMUM,QUEBEC,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,MEDIUM,WEAPON & EXPLOS,CATH NON-SPEC
A20514,WHITE,Non Aboriginal,MALE,54,In Custody,,FEDERAL,DETERMINATE,1614,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,HIGH,SEXUAL ABUSE,CATH NON-SPEC
A20515,WHITE,Non Aboriginal,MALE,26,In Custody,,FEDERAL,DETERMINATE,1430,MAXIMUM,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,ROBBERY,CHRISTIAN & MIS
A20516,WHITE,Non Aboriginal,MALE,50,In Custody,,FEDERAL,DETERMINATE,6454,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,CATH NON-SPEC
A20517,WHITE,Non Aboriginal,MALE,46,In Custody,,FEDERAL,DETERMINATE,1035,MINIMUM,ALBERTA,FEDERAL INSTITU,MINIMUM,LOW,MEDIUM,HIGH,HIGH,MAJOR ASSAULT,AGNOSTIC
A20518,NORTH AMERICAN,Aboriginal,MALE,23,In Custody,,FEDERAL,DETERMINATE,2543,MEDIUM,ALBERTA,FEDERAL INSTITU,,HIGH,HIGH,LOW,LOW,MAJOR ASSAULT,NONE
A20519,BLACK,Non Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,2191,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,MEDIUM,MAJOR ASSAULT,CATH NON-SPEC
A20520,WHITE,Non Aboriginal,MALE,40,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,NONE
A20521,S. E. ASIAN,Non Aboriginal,MALE,31,In Custody,,FEDERAL,DETERMINATE,1735,MEDIUM,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MAJOR ASSAULT,BUDDHIST
A20522,S. E. ASIAN,Non Aboriginal,MALE,43,In Custody,,FEDERAL,DETERMINATE,912,MINIMUM,ALBERTA,FEDERAL INSTITU,MINIMUM,LOW,LOW,HIGH,HIGH,TRAF/IMP. DRUGS,BUDDHIST
A20523,WHITE,Non Aboriginal,FEMALE,34,In Custody,,FEDERAL,DETERMINATE,911,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,,MEDIUM,LOW,HIGH,HIGH,TRAF/IMP. DRUGS,UNITED CHURCH
A20524,WHITE,Non Aboriginal,MALE,46,In Custody,,FEDERAL,DETERMINATE,2130,MAXIMUM,ALBERTA,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,NONE
A20525,WHITE,Non Aboriginal,MALE,23,In Custody,,FEDERAL,DETERMINATE,730,MEDIUM,MANITOBA,FEDERAL INSTITU,MINIMUM,LOW,LOW,HIGH,HIGH,TRAF/IMP. DRUGS,PROT NON-SPEC
A20526,METIS,Aboriginal,MALE,45,In Custody,,FEDERAL,DETERMINATE,1096,MEDIUM,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,HIGH,MAJOR ASSAULT,NONE
A20527,WHITE,Non Aboriginal,MALE,22,In Custody,,FEDERAL,DETERMINATE,1323,MEDIUM,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,ROBBERY,NONE
A20528,WHITE,Non Aboriginal,MALE,31,In Custody,,FEDERAL,DETERMINATE,911,MEDIUM,ALBERTA,FEDERAL INSTITU,,,,,,SEXUAL ABUSE,
A20529,MULTIRAC/ETHNIC,Non Aboriginal,MALE,27,In Custody,,FEDERAL,DETERMINATE,2830,MAXIMUM,ALBERTA,FEDERAL INSTITU,MAXIMUM,HIGH,MEDIUM,MEDIUM,MEDIUM,OTHER CRIM.CODE,NOT STATED
A20530,NORTH AMERICAN,Aboriginal,MALE,23,In Custody,,FEDERAL,DETERMINATE,2130,MAXIMUM,SASKATCHEWAN,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,MAJOR ASSAULT,NATIVE SPIRITUA
A20531,WHITE,Non Aboriginal,MALE,29,In Custody,,FEDERAL,DETERMINATE,915,MEDIUM,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,BREAK AND ENTER,BAPTIST
A20532,WHITE,Non Aboriginal,MALE,23,In Custody,,FEDERAL,DETERMINATE,730,MINIMUM,NEW BRUNSWICK,FEDERAL INSTITU,MINIMUM,HIGH,LOW,HIGH,MEDIUM,TRAF/IMP. DRUGS,NONE
A20533,WHITE,Non Aboriginal,MALE,44,In Custody,,FEDERAL,DETERMINATE,973,MEDIUM,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,CATHOLIC - ROMA
A20534,WHITE,Non Aboriginal,MALE,36,In Custody,,FEDERAL,DETERMINATE,1186,MINIMUM,NEW BRUNSWICK,FEDERAL INSTITU,MINIMUM,MEDIUM,LOW,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,CATHOLIC - ROMA
A20535,BLACK,Non Aboriginal,MALE,27,In Custody,,FEDERAL,DETERMINATE,2588,MEDIUM,NOVA SCOTIA,FEDERAL INSTITU,,HIGH,MEDIUM,MEDIUM,MEDIUM,MAJOR ASSAULT,BAPTIST
A20536,WHITE,Non Aboriginal,MALE,66,In Custody,,FEDERAL,DETERMINATE,2922,MEDIUM,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,OTHER CRIM.CODE,CATH NON-SPEC
A20537,NORTH AMERICAN,Aboriginal,MALE,29,In Custody,,FEDERAL,DETERMINATE,1461,MEDIUM,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,ROBBERY,ANGLICAN(EPIS.
A20538,BLACK,Non Aboriginal,MALE,26,In Custody,,FEDERAL,DETERMINATE,1414,MINIMUM,BRITISH COLUMBI,FEDERAL INSTITU,MINIMUM,LOW,LOW,HIGH,HIGH,TRAF/IMP. DRUGS,CATH NON-SPEC
A20539,SOUTH ASIAN,Non Aboriginal,FEMALE,47,In Custody,,FEDERAL,DETERMINATE,1277,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,LOW,LOW,HIGH,HIGH,OTHER CRIM.CODE,SIKH
A20540,METIS,Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,1280,MINIMUM,BRITISH COLUMBI,FEDERAL INSTITU,MINIMUM,HIGH,HIGH,MEDIUM,HIGH,ROBBERY,NATIVE SPIRITUA
A20541,BLACK,Non Aboriginal,MALE,53,In Custody,,FEDERAL,DETERMINATE,730,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,NONE
A20542,NORTH AMERICAN,Aboriginal,MALE,29,In Custody,,FEDERAL,DETERMINATE,4199,MAXIMUM,BRITISH COLUMBI,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,CATH NON-SPEC
A20543,BLACK,Non Aboriginal,MALE,19,In Custody,,FEDERAL,DETERMINATE,730,MEDIUM,ONTARIO,FEDERAL INSTITU,,,,,,ROBBERY,CHRI NON SPEC
A20544,WHITE,Non Aboriginal,MALE,58,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,HOMIC & RELATED,CATH NON-SPEC
A20545,WHITE,Non Aboriginal,MALE,44,In Custody,,FEDERAL,DETERMINATE,1826,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,HIGH,MEDIUM,SEXUAL ASSAULT,NONE
A20546,S. E. ASIAN,Non Aboriginal,MALE,47,In Custody,,FEDERAL,DETERMINATE,4748,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,HIGH,MEDIUM,ATTEMPT. MURDER,MUSLIM
A20547,WHITE,Non Aboriginal,MALE,35,In Custody,,FEDERAL,DETERMINATE,914,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,,,,,,,NONE
A20548,WHITE,Non Aboriginal,MALE,46,In Custody,,FEDERAL,DETERMINATE,1868,MINIMUM,BRITISH COLUMBI,FEDERAL INSTITU,MINIMUM,HIGH,MEDIUM,MEDIUM,MEDIUM,BREAK AND ENTER,OTHER
A20549,NORTH AMERICAN,Aboriginal,MALE,29,In Custody,SR,FEDERAL,DETERMINATE,1323,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,MAJOR ASSAULT,NONE
A20550,METIS,Aboriginal,MALE,46,In Custody,SR,FEDERAL,DETERMINATE,6693,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,SEXUAL ASSAULT,UNITED CHURCH
A20551,WHITE,Non Aboriginal,MALE,31,In Custody,,FEDERAL,DETERMINATE,1461,MINIMUM,ONTARIO,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,HIGH,MEDIUM,ROBBERY,NONE
A20552,CHINESE,Non Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,4868,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,MEDIUM,HOMIC & RELATED,CHRISTIAN REFOR
A20553,NORTH AMERICAN,Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,3197,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,LOW,MEDIUM,HOMIC & RELATED,NONE
A20554,ARAB/WEST ASIAN,Non Aboriginal,MALE,32,In Custody,,FEDERAL,DETERMINATE,1096,MINIMUM,ONTARIO,FEDERAL INSTITU,MINIMUM,LOW,LOW,HIGH,HIGH,WEAPON & EXPLOS,MUSLIM
A20555,WHITE,Non Aboriginal,FEMALE,25,In Custody,,FEDERAL,DETERMINATE,911,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,LOW,HIGH,HIGH,ROBBERY,CATH NON-SPEC
A20556,WHITE,Non Aboriginal,MALE,50,In Custody,,FEDERAL,INDETERMINATE,0,MINIMUM,ONTARIO,FEDERAL INSTITU,MINIMUM,HIGH,MEDIUM,MEDIUM,MEDIUM,HOMIC & RELATED,PROT NON-SPEC
A20557,NORTH AMERICAN,Aboriginal,MALE,29,In Custody,,FEDERAL,DETERMINATE,3430,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,CHRI NON SPEC
A20558,NORTH AMERICAN,Aboriginal,MALE,31,In Custody,,FEDERAL,DETERMINATE,828,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,LOW,MEDIUM,OTHER CRIM.CODE,CATHOLIC - ROMA
A20559,NORTH AMERICAN,Aboriginal,MALE,42,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,SEXUAL ASSAULT,UNITED CHURCH
A20560,WHITE,Non Aboriginal,MALE,54,In Custody,,FEDERAL,INDETERMINATE,0,MAXIMUM,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,LOW,MEDIUM,HOMIC & RELATED,CATHOLIC - ROMA
A20561,BLACK,Non Aboriginal,MALE,54,In Custody,,FEDERAL,DETERMINATE,3652,MEDIUM,ONTARIO,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,HIGH,HIGH,SEXUAL ASSAULT,NONE
A20562,BLACK,Non Aboriginal,MALE,27,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,MUSLIM
A20563,WHITE,Non Aboriginal,MALE,51,In Custody,,FEDERAL,DETERMINATE,944,MINIMUM,ALBERTA,FEDERAL INSTITU,MINIMUM,HIGH,HIGH,MEDIUM,MEDIUM,ROBBERY,CATHOLIC - ROMA
A20564,NORTH AMERICAN,Aboriginal,MALE,23,In Custody,,FEDERAL,DETERMINATE,2526,MEDIUM,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,SEXUAL ASSAULT,NONE
A20565,ARAB,Non Aboriginal,MALE,39,In Custody,,FEDERAL,DETERMINATE,730,MINIMUM,ALBERTA,FEDERAL INSTITU,MINIMUM,LOW,LOW,HIGH,HIGH,TRAF/IMP. DRUGS,MUSLIM
A20566,WHITE,Non Aboriginal,MALE,68,In Custody,,FEDERAL,DETERMINATE,2922,MINIMUM,MANITOBA,FEDERAL INSTITU,MINIMUM,LOW,LOW,HIGH,HIGH,FRAUD,PRESBYTERIAN
A20567,METIS,Aboriginal,FEMALE,28,In Custody,,PROVINCIAL,DETERMINATE,729,,ALBERTA,PROVINCIAL INST,,,,,,HOMIC & RELATED,NOT STATED
A20568,WHITE,Non Aboriginal,MALE,42,In Custody,,FEDERAL,DETERMINATE,2009,MINIMUM,QUEBEC,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,HIGH,MEDIUM,FRAUD,CATH NON-SPEC
A20569,WHITE,Non Aboriginal,MALE,44,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,NONE
A20570,ARAB,Non Aboriginal,MALE,19,In Custody,,FEDERAL,DETERMINATE,2778,MAXIMUM,QUEBEC,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,MEDIUM,LOW,ROBBERY,MUSLIM
A20571,WHITE,Non Aboriginal,MALE,48,In Custody,,FEDERAL,DETERMINATE,2192,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,LOW,MEDIUM,ROBBERY,CATH NON-SPEC
A20572,WHITE,Non Aboriginal,MALE,47,In Custody,,FEDERAL,DETERMINATE,5381,MAXIMUM,QUEBEC,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,ROBBERY,CATH NON-SPEC
A20573,WHITE,Non Aboriginal,MALE,43,In Custody,,FEDERAL,DETERMINATE,9392,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,ROBBERY,CATH NON-SPEC
A20574,WHITE,Non Aboriginal,MALE,30,In Custody,,FEDERAL,DETERMINATE,2617,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,OTHER CRIM.CODE,CHRI NON SPEC
A20575,NORTH AMERICAN,Aboriginal,MALE,49,In Custody,,FEDERAL,DETERMINATE,976,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,OTHER CRIM.CODE,CATH NON-SPEC
A20576,WHITE,Non Aboriginal,MALE,58,In Custody,,FEDERAL,DETERMINATE,2801,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,ROBBERY,CATH NON-SPEC
A20577,WHITE,Non Aboriginal,MALE,30,In Custody,,FEDERAL,DETERMINATE,1340,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,CATH NON-SPEC
A20578,BLACK,Non Aboriginal,MALE,30,In Custody,,FEDERAL,INDETERMINATE,0,MAXIMUM,QUEBEC,FEDERAL INSTITU,MAXIMUM,MEDIUM,HIGH,LOW,LOW,HOMIC & RELATED,CHRISTIAN & MIS
A20579,WHITE,Non Aboriginal,MALE,48,In Custody,,FEDERAL,INDETERMINATE,0,MAXIMUM,QUEBEC,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,BREAK AND ENTER,CATH NON-SPEC
A20580,WHITE,Non Aboriginal,FEMALE,36,In Custody,,FEDERAL,DETERMINATE,730,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MINIMUM,HIGH,MEDIUM,MEDIUM,MEDIUM,FRAUD,CATH NON-SPEC
A20581,WHITE,Non Aboriginal,MALE,44,In Custody,,FEDERAL,DETERMINATE,2699,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,CATH NON-SPEC
A20582,WHITE,Non Aboriginal,MALE,21,In Custody,,FEDERAL,DETERMINATE,1162,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,,,,,,,CATH NON-SPEC
A20583,WHITE,Non Aboriginal,MALE,32,In Custody,,FEDERAL,DETERMINATE,1030,MEDIUM,ALBERTA,FEDERAL INSTITU,,,,,,TRAF/IMP. DRUGS,CATH NON-SPEC
A20584,WHITE,Non Aboriginal,MALE,68,In Custody,,FEDERAL,DETERMINATE,1788,MINIMUM,QUEBEC,FEDERAL INSTITU,MINIMUM,HIGH,MEDIUM,LOW,LOW,CRIM CODE TRAFF,CATH NON-SPEC
A20585,WHITE,Non Aboriginal,FEMALE,31,In Custody,,FEDERAL,DETERMINATE,1043,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,CATHOLIC - ROMA
A20586,WHITE,Non Aboriginal,MALE,35,In Custody,,FEDERAL,DETERMINATE,1074,MEDIUM,MANITOBA,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,NONE
A20587,WHITE,Non Aboriginal,MALE,55,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,HOMIC & RELATED,CATH NON-SPEC
A20588,NORTH AMERICAN,Aboriginal,MALE,44,In Custody,,FEDERAL,DETERMINATE,730,MINIMUM,ALBERTA,FEDERAL INSTITU,,HIGH,HIGH,MEDIUM,MEDIUM,IMPAIR. DRIVING,NATIVE SPIRITUA
A20589,NORTH AMERICAN,Aboriginal,MALE,40,In Custody,,FEDERAL,DETERMINATE,3481,MINIMUM,ALBERTA,FEDERAL INSTITU,MINIMUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,NOT STATED
A20590,NORTH AMERICAN,Aboriginal,MALE,22,In Custody,,FEDERAL,DETERMINATE,1522,MEDIUM,MANITOBA,FEDERAL INSTITU,MAXIMUM,LOW,MEDIUM,MEDIUM,MEDIUM,ROBBERY,NATIVE SPIRITUA
A20591,WHITE,Non Aboriginal,MALE,31,In Custody,,FEDERAL,DETERMINATE,1017,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,CATH NON-SPEC
A20592,NORTH AMERICAN,Aboriginal,MALE,28,In Custody,,FEDERAL,DETERMINATE,792,MEDIUM,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,MAJOR ASSAULT,CATHOLIC - NATI
A20593,BLACK,Non Aboriginal,MALE,34,In Custody,DP,FEDERAL,DETERMINATE,1606,MEDIUM,NOVA SCOTIA,FEDERAL INSTITU,MINIMUM,HIGH,HIGH,MEDIUM,HIGH,TRAF/IMP. DRUGS,MUSLIM
A20594,WHITE,Non Aboriginal,MALE,40,In Custody,SR,FEDERAL,DETERMINATE,3662,MEDIUM,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,ROBBERY,NONE
A20595,WHITE,Non Aboriginal,MALE,40,In Custody,,FEDERAL,DETERMINATE,730,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,CRIM CODE TRAFF,CHRI NON SPEC
A20596,WHITE,Non Aboriginal,MALE,50,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,SEXUAL ASSAULT,NONE
