Number,Race,Race Grouping,Gender,Age,In Custody/Community,Supervision Type,Jurisdiction,Sentence Type,Aggregate Sentence Length,Institutional Security Level,Province,Location Type,Offender Security Level,Dynamic/Need,Static/Risk,Reintegration Potential,Motivation,Major Offence Group,Religion
B16280,WHITE,Non Aboriginal,MALE,46,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,NONE
B16281,BLACK,Non Aboriginal,MALE,54,In Custody,SR,FEDERAL,DETERMINATE,1826,MAXIMUM,ONTARIO,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,SEXUAL ASSAULT,CHRI NON SPEC
B16282,WHITE,Non Aboriginal,MALE,27,In Custody,,FEDERAL,DETERMINATE,730,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,WEAPON & EXPLOS,NONE
B16283,WHITE,Non Aboriginal,MALE,29,In Custody,,FEDERAL,DETERMINATE,1247,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,MEDIUM,MAJOR ASSAULT,CATHOLIC - ROMA
B16284,WHITE,Non Aboriginal,MALE,48,In Custody,,FEDERAL,DETERMINATE,1789,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,MEDIUM,HOMIC & RELATED,NONE
B16285,INUIT,Aboriginal,MALE,44,In Custody,,FEDERAL,DETERMINATE,730,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,SEXUAL ABUSE,CATHOLIC - ROMA
B16286,WHITE,Non Aboriginal,MALE,24,In Custody,,FEDERAL,DETERMINATE,1067,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,HIGH,HIGH,ROBBERY,CATHOLIC - ROMA
B16287,WHITE,Non Aboriginal,MALE,40,In Custody,,FEDERAL,DETERMINATE,1240,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,ROBBERY,NONE
B16288,WHITE,Non Aboriginal,MALE,36,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,LOW,HIGH,HOMIC & RELATED,CHRISTIAN REFOR
B16289,NORTH AMERICAN,Aboriginal,MALE,49,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,SEXUAL ASSAULT,PROT NON-SPEC
B16290,METIS,Aboriginal,MALE,33,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,MEDIUM,HIGH,HOMIC & RELATED,CATH NON-SPEC
B16291,WHITE,Non Aboriginal,MALE,31,In Custody,,FEDERAL,DETERMINATE,730,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,MEDIUM,BREAK AND ENTER,NATIVE SPIRITUA
B16292,NORTH AMERICAN,Aboriginal,MALE,27,In Custody,,FEDERAL,DETERMINATE,1294,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,WEAPON & EXPLOS,NATIVE SPIRITUA
B16293,WHITE,Non Aboriginal,MALE,37,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,HIGH,HOMIC & RELATED,JUDAISM
B16294,NORTH AMERICAN,Aboriginal,MALE,53,In Custody,,FEDERAL,DETERMINATE,4993,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MINIMUM,LOW,LOW,HIGH,HIGH,TRAF/IMP. DRUGS,NATIVE SPIRITUA
B16295,WHITE,Non Aboriginal,MALE,40,In Custody,SR,FEDERAL,DETERMINATE,1857,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,MEDIUM,ROBBERY,NONE
B16296,WHITE,Non Aboriginal,MALE,48,In Custody,SR,FEDERAL,DETERMINATE,3411,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,LOW,MEDIUM,ROBBERY,CATHOLIC - ROMA
B16297,NORTH AMERICAN,Aboriginal,MALE,26,In Custody,,FEDERAL,DETERMINATE,731,MULTI-LEVEL,MANITOBA,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,NATIVE SPIRITUA
B16298,WHITE,Non Aboriginal,MALE,29,In Custody,,FEDERAL,DETERMINATE,913,MEDIUM,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,SEXUAL ASSAULT,
B16299,WHITE,Non Aboriginal,MALE,44,In Custody,,FEDERAL,DETERMINATE,1277,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,MORALS-SEXUAL,
B16300,BLACK,Non Aboriginal,MALE,31,In Custody,,FEDERAL,DETERMINATE,2069,MULTI-LEVEL,SASKATCHEWAN,FEDERAL INSTITU,,HIGH,HIGH,LOW,LOW,MAJOR ASSAULT,NONE
B16301,NORTH AMERICAN,Aboriginal,MALE,30,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,SASKATCHEWAN,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,HOMIC & RELATED,NATIVE SPIRITUA
B16302,NORTH AMERICAN,Aboriginal,MALE,49,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,MAJOR ASSAULT,NONE
B16303,METIS,Aboriginal,MALE,39,In Custody,,FEDERAL,DETERMINATE,1308,MULTI-LEVEL,SASKATCHEWAN,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,CATHOLIC - ROMA
B16304,WHITE,Non Aboriginal,MALE,23,In Custody,,FEDERAL,DETERMINATE,1705,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,LOW,HIGH,SEXUAL ABUSE,CATH NON-SPEC
B16305,METIS,Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,1945,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,NONE
B16306,WHITE,Non Aboriginal,MALE,53,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HOMIC & RELATED,PROT NON-SPEC
B16307,WHITE,Non Aboriginal,MALE,41,In Custody,,FEDERAL,DETERMINATE,1095,MULTI-LEVEL,MANITOBA,FEDERAL INSTITU,MINIMUM,MEDIUM,LOW,HIGH,HIGH,SEXUAL ABUSE,
B16308,NORTH AMERICAN,Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,2647,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,HIGH,MAJOR ASSAULT,CATHOLIC - ROMA
B16309,WHITE,Non Aboriginal,MALE,72,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,LOW,LOW,HOMIC & RELATED,ATHEIST
B16310,WHITE,Non Aboriginal,MALE,40,In Custody,,FEDERAL,INDETERMINATE,0,MAXIMUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,CATH NON-SPEC
B16311,WHITE,Non Aboriginal,MALE,54,In Custody,,FEDERAL,DETERMINATE,2191,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,HIGH,MEDIUM,SEXUAL ASSAULT,
B16312,WHITE,Non Aboriginal,MALE,69,In Custody,,FEDERAL,DETERMINATE,1826,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MINIMUM,HIGH,HIGH,HIGH,MEDIUM,SEXUAL ASSAULT,CATH NON-SPEC
B16313,METIS,Aboriginal,MALE,60,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,SEXUAL ASSAULT,NONE
B16314,WHITE,Non Aboriginal,MALE,43,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MINIMUM,LOW,LOW,HIGH,HIGH,HOMIC & RELATED,CATH NON-SPEC
B16315,EURO.-EASTERN,Non Aboriginal,MALE,29,In Custody,,FEDERAL,DETERMINATE,914,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,MUSLIM
B16316,WHITE,Non Aboriginal,MALE,28,In Custody,,FEDERAL,DETERMINATE,3652,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,LOW,KIDNAPPING,CATH NON-SPEC
B16317,WHITE,Non Aboriginal,MALE,43,In Custody,,FEDERAL,DETERMINATE,1461,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,HIGH,MEDIUM,SEXUAL ABUSE,
B16318,WHITE,Non Aboriginal,MALE,22,In Custody,,FEDERAL,DETERMINATE,914,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,THEFT,CATH NON-SPEC
B16319,BLACK,Non Aboriginal,MALE,25,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,MUSLIM
B16320,WHITE,Non Aboriginal,MALE,57,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,CATH NON-SPEC
B16321,WHITE,Non Aboriginal,MALE,21,In Custody,,FEDERAL,DETERMINATE,1096,MEDIUM,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,LOW,HIGH,MEDIUM,TRAF/IMP. DRUGS,NOT STATED
B16322,WHITE,Non Aboriginal,MALE,44,In Custody,,FEDERAL,DETERMINATE,1461,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,HIGH,SEXUAL ABUSE,LUTHERAN
B16323,NORTH AMERICAN,Aboriginal,MALE,59,In Custody,,FEDERAL,DETERMINATE,1339,MINIMUM,SASKATCHEWAN,FEDERAL INSTITU,MINIMUM,HIGH,HIGH,LOW,MEDIUM,IMPAIR. DRIVING,NATIVE SPIRITUA
B16324,WHITE,Non Aboriginal,FEMALE,31,In Custody,,FEDERAL,DETERMINATE,743,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,,,,,,TRAF/IMP. DRUGS,CHRI NON SPEC
B16325,BLACK,Non Aboriginal,MALE,23,In Custody,SR,FEDERAL,DETERMINATE,875,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ROBBERY,MUSLIM
B16326,WHITE,Non Aboriginal,MALE,32,In Custody,,FEDERAL,DETERMINATE,1887,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,CATH NON-SPEC
B16327,NORTH AMERICAN,Aboriginal,MALE,37,In Custody,,FEDERAL,DETERMINATE,1856,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,MAJOR ASSAULT,CATH NON-SPEC
B16328,WHITE,Non Aboriginal,MALE,44,In Custody,,FEDERAL,DETERMINATE,2013,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,CATH NON-SPEC
B16329,WHITE,Non Aboriginal,MALE,62,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,HOMIC & RELATED,CATH NON-SPEC
B16330,WHITE,Non Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,4787,MAXIMUM,QUEBEC,FEDERAL INSTITU,MAXIMUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ROBBERY,NONE
B16331,WHITE,Non Aboriginal,MALE,33,In Custody,,FEDERAL,DETERMINATE,1649,MAXIMUM,QUEBEC,FEDERAL INSTITU,MAXIMUM,HIGH,MEDIUM,LOW,LOW,TRAF/IMP. DRUGS,CATH NON-SPEC
B16332,WHITE,Non Aboriginal,MALE,42,In Custody,,FEDERAL,DETERMINATE,1461,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,HIGH,SEXUAL ASSAULT,CATH NON-SPEC
B16333,WHITE,Non Aboriginal,MALE,22,In Custody,,FEDERAL,DETERMINATE,1049,MEDIUM,NOVA SCOTIA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,HIGH,ROBBERY,BAPTIST
B16334,WHITE,Non Aboriginal,MALE,43,In Custody,,FEDERAL,DETERMINATE,1096,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,NOT STATED
B16335,WHITE,Non Aboriginal,MALE,26,In Custody,SR,FEDERAL,DETERMINATE,1477,MAXIMUM,NEW BRUNSWICK,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,BREAK AND ENTER,NONE
B16336,NORTH AMERICAN,Aboriginal,MALE,43,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,MEDIUM,HOMIC & RELATED,PROT NON-SPEC
B16337,WHITE,Non Aboriginal,MALE,65,In Custody,,FEDERAL,DETERMINATE,3287,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,CATH NON-SPEC
B16338,NORTH AMERICAN,Aboriginal,MALE,36,In Custody,,FEDERAL,DETERMINATE,1003,MEDIUM,NOVA SCOTIA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,TRAF/IMP. DRUGS,NATIVE SPIRITUA
B16339,WHITE,Non Aboriginal,MALE,33,In Custody,,FEDERAL,DETERMINATE,1461,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,LOW,SEXUAL ASSAULT,NONE
B16340,S. E. ASIAN,Non Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,4565,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,LOW,HIGH,HIGH,OTHER CRIM.CODE,BUDDHIST
B16341,CHINESE,Non Aboriginal,MALE,24,In Custody,,FEDERAL,DETERMINATE,1490,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,HIGH,MEDIUM,TRAF/IMP. DRUGS,CHRI NON SPEC
B16342,WHITE,Non Aboriginal,MALE,28,In Custody,,FEDERAL,DETERMINATE,1826,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,MAJOR ASSAULT,ANGLICAN(EPIS.
B16343,BLACK,Non Aboriginal,MALE,37,In Custody,,FEDERAL,DETERMINATE,1645,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,WEAPON & EXPLOS,NONE
B16344,BLACK,Non Aboriginal,MALE,34,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ATTEMPT. MURDER,MUSLIM
B16345,WHITE,Non Aboriginal,MALE,40,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,ANGLICAN(EPIS.
B16346,WHITE,Non Aboriginal,MALE,44,In Custody,SR,FEDERAL,DETERMINATE,1461,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MINIMUM,HIGH,HIGH,LOW,HIGH,IMPAIR. DRIVING,NONE
B16347,WHITE,Non Aboriginal,MALE,42,In Custody,SR,FEDERAL,DETERMINATE,1400,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,IMPAIR. DRIVING,PROT NON-SPEC
B16348,WHITE,Non Aboriginal,MALE,41,In Custody,,FEDERAL,DETERMINATE,730,MINIMUM,BRITISH COLUMBI,FEDERAL INSTITU,MINIMUM,HIGH,MEDIUM,MEDIUM,MEDIUM,SEXUAL ASSAULT,NONE
B16349,WHITE,Non Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,2891,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,KIDNAPPING,JUDAISM
B16350,WHITE,Non Aboriginal,MALE,49,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,MEDIUM,LOW,MEDIUM,LOW,HOMIC & RELATED,BAPTIST
B16351,WHITE,Non Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,2557,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,MAJOR ASSAULT,CHRI NON SPEC
B16352,WHITE,Non Aboriginal,MALE,71,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,NONE
B16353,,Non Aboriginal,MALE,47,In Custody,,FEDERAL,DETERMINATE,1096,MULTI-LEVEL,SASKATCHEWAN,FEDERAL INSTITU,,MEDIUM,MEDIUM,MEDIUM,MEDIUM,SEXUAL ASSAULT,ANGLICAN(EPIS.
B16354,WHITE,Non Aboriginal,MALE,44,In Custody,,FEDERAL,DETERMINATE,1948,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,MEDIUM,SEXUAL ABUSE,CATHOLIC - ROMA
B16355,METIS,Aboriginal,MALE,44,In Custody,,FEDERAL,DETERMINATE,913,MEDIUM,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,BREAK AND ENTER,ATHEIST
B16356,WHITE,Non Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,2292,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,BREAK AND ENTER,CATH NON-SPEC
B16357,NORTH AMERICAN,Aboriginal,MALE,38,In Custody,,FEDERAL,DETERMINATE,4793,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,SEXUAL ASSAULT,ATHEIST
B16358,INUIT,Aboriginal,MALE,28,In Custody,,FEDERAL,INDETERMINATE,0,MAXIMUM,ALBERTA,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,HOMIC & RELATED,CATH NON-SPEC
B16359,WHITE,Non Aboriginal,MALE,60,In Custody,,FEDERAL,DETERMINATE,822,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,CHRI NON SPEC
B16360,NORTH AMERICAN,Aboriginal,MALE,29,In Custody,,FEDERAL,INDETERMINATE,0,MINIMUM,ALBERTA,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,MEDIUM,HOMIC & RELATED,NATIVE SPIRITUA
B16361,NORTH AMERICAN,Aboriginal,MALE,22,In Custody,,FEDERAL,DETERMINATE,2099,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,ROBBERY,NONE
B16362,WHITE,Non Aboriginal,MALE,45,In Custody,,FEDERAL,DETERMINATE,731,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,,HIGH,HIGH,LOW,MEDIUM,,CATH NON-SPEC
B16363,METIS,Aboriginal,MALE,51,In Custody,,FEDERAL,DETERMINATE,8884,MINIMUM,ALBERTA,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,HIGH,KIDNAPPING,NATIVE SPIRITUA
B16364,NORTH AMERICAN,Aboriginal,MALE,38,In Custody,,FEDERAL,DETERMINATE,4079,MINIMUM,ALBERTA,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,MEDIUM,SEXUAL ASSAULT,PROT NON-SPEC
B16365,WHITE,Non Aboriginal,MALE,61,In Custody,,FEDERAL,DETERMINATE,1826,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MINIMUM,LOW,MEDIUM,HIGH,HIGH,SEXUAL ASSAULT,NONE
B16366,WHITE,Non Aboriginal,MALE,23,In Custody,,FEDERAL,DETERMINATE,730,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,BREAK AND ENTER,CATH NON-SPEC
B16367,WHITE,Non Aboriginal,MALE,50,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,HIGH,HOMIC & RELATED,CATH NON-SPEC
B16368,WHITE,Non Aboriginal,MALE,67,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,HOMIC & RELATED,CATH NON-SPEC
B16369,WHITE,Non Aboriginal,MALE,25,In Custody,,FEDERAL,DETERMINATE,3287,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,LOW,MEDIUM,KIDNAPPING,MUSLIM
B16370,BLACK,Non Aboriginal,MALE,23,In Custody,,FEDERAL,DETERMINATE,1430,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,MAJOR ASSAULT,CATH NON-SPEC
B16371,WHITE,Non Aboriginal,MALE,43,In Custody,,FEDERAL,DETERMINATE,881,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,,,,,,ROBBERY,CATH NON-SPEC
B16372,WHITE,Non Aboriginal,MALE,28,In Custody,,FEDERAL,DETERMINATE,2313,MAXIMUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,ATTEMPT. MURDER,CATH NON-SPEC
B16373,WHITE,Non Aboriginal,MALE,65,In Custody,,FEDERAL,DETERMINATE,730,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MORALS-SEXUAL,CATH NON-SPEC
B16374,BLACK,Non Aboriginal,MALE,22,In Custody,,FEDERAL,DETERMINATE,1584,MAXIMUM,NEW BRUNSWICK,FEDERAL INSTITU,MAXIMUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,MUSLIM
B16375,MULTIRAC/ETHNIC,Non Aboriginal,MALE,23,In Custody,,FEDERAL,DETERMINATE,1917,MAXIMUM,NEW BRUNSWICK,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,MAJOR ASSAULT,NATIVE SPIRITUA
B16376,WHITE,Non Aboriginal,MALE,37,In Custody,,FEDERAL,DETERMINATE,730,MEDIUM,NOVA SCOTIA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,MEDIUM,SEXUAL ABUSE,ANGLICAN(EPIS.
B16377,WHITE,Non Aboriginal,MALE,25,In Custody,,FEDERAL,DETERMINATE,3531,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,MAJOR ASSAULT,CATHOLIC - ROMA
B16378,WHITE,Non Aboriginal,MALE,46,In Custody,,FEDERAL,DETERMINATE,1096,MEDIUM,NOVA SCOTIA,FEDERAL INSTITU,,HIGH,HIGH,LOW,MEDIUM,TRAF/IMP. DRUGS,CATHOLIC - ROMA
B16379,WHITE,Non Aboriginal,FEMALE,47,In Custody,,FEDERAL,DETERMINATE,732,MULTI-LEVEL,NOVA SCOTIA,FEDERAL INSTITU,,,,,,THEFT,CATHOLIC - ROMA
B16380,WHITE,Non Aboriginal,FEMALE,22,In Custody,,FEDERAL,DETERMINATE,814,MULTI-LEVEL,NOVA SCOTIA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,CATH NON-SPEC
B16381,WHITE,Non Aboriginal,MALE,32,In Custody,,FEDERAL,DETERMINATE,2192,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,MAJOR ASSAULT,NONE
B16382,BLACK,Non Aboriginal,MALE,37,In Custody,,FEDERAL,DETERMINATE,1550,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,BAPTIST
B16383,WHITE,Non Aboriginal,MALE,27,In Custody,,FEDERAL,DETERMINATE,730,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,MEDIUM,OTHER CRIM.CODE,CATHOLIC - ROMA
B16384,WHITE,Non Aboriginal,MALE,39,In Custody,,FEDERAL,DETERMINATE,1826,MEDIUM,ONTARIO,FEDERAL INSTITU,,HIGH,HIGH,MEDIUM,MEDIUM,SEXUAL ABUSE,CATH NON-SPEC
B16385,WHITE,Non Aboriginal,MALE,36,In Custody,,FEDERAL,DETERMINATE,3888,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,OTHER
B16386,WHITE,Non Aboriginal,MALE,49,In Custody,,FEDERAL,DETERMINATE,11550,MAXIMUM,ONTARIO,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,PAGAN
B16387,WHITE,Non Aboriginal,MALE,40,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,HOMIC & RELATED,CATHOLIC - ROMA
