Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
19781,WHITE,Non Indigenous,MALE,43,Supervised,FP,DETERMINATE,1096,NEW BRUNSWICK,COMMON LAW,ANGLICAN(EPIS.
19782,NORTH AMERICAN,Indigenous,MALE,23,Incarcerated,,DETERMINATE,1918,BRITISH COLUMBIA,SINGLE,NONE
19783,WHITE,Non Indigenous,MALE,38,Supervised,SR,DETERMINATE,2557,ONTARIO,SINGLE,NONE
19784,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,1553,NOVA SCOTIA,SINGLE,NONE
19785,NORTH AMERICAN,Indigenous,MALE,26,Incarcerated,,DETERMINATE,1219,ALBERTA,SINGLE,NONE
19786,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,1118,NEW BRUNSWICK,COMMON LAW,SALVATION ARMY
19787,WHITE,Non Indigenous,MALE,42,Supervised,DP,DETERMINATE,1185,ALBERTA,SINGLE,CATHOLIC - ROMA
19788,WHITE,Non Indigenous,MALE,72,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
19789,WHITE,Non Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
19790,NORTH AMERICAN,Indigenous,MALE,31,Incarcerated,,DETERMINATE,1310,ONTARIO,SINGLE,NONE
19791,WHITE,Non Indigenous,MALE,40,Supervised,FP,DETERMINATE,5113,ALBERTA,SINGLE,
19792,WHITE,Non Indigenous,MALE,36,Supervised,DP,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
19793,WHITE,Non Indigenous,MALE,57,Incarcerated,,DETERMINATE,2648,QUEBEC,COMMON LAW,CATH NON-SPEC
19794,WHITE,Non Indigenous,MALE,63,Supervised,SR,DETERMINATE,2557,ONTARIO,COMMON LAW,PROT NON-SPEC
19795,LATIN AMERICAN,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,1461,ONTARIO,SINGLE,CHRI NON SPEC
19796,,Non Indigenous,MALE,49,Incarcerated,,DETERMINATE,1442,ONTARIO,UNKNOWN,CATHOLIC - ROMA
19797,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1373,NEW BRUNSWICK,SINGLE,NONE
19798,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,2619,MANITOBA,COMMON LAW,NATIVE SPIRITUA
19799,NORTH AMERICAN,Indigenous,MALE,35,Supervised,SR,DETERMINATE,914,ONTARIO,SINGLE,NATIVE SPIRITUA
19800,WHITE,Non Indigenous,MALE,66,Supervised,FP,INDETERMINATE,0,ALBERTA,MARRIED,OTHER
19801,BLACK,Non Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,DIVORCED,JUDAISM
19802,WHITE,Non Indigenous,MALE,68,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,PROT NON-SPEC
19803,LATIN AMERICAN,Non Indigenous,MALE,49,Supervised,SR,DETERMINATE,1200,ALBERTA,SINGLE,NONE
19804,NORTH AMERICAN,Indigenous,MALE,36,Incarcerated,,DETERMINATE,2253,SASKATCHEWAN,COMMON LAW,
19805,WHITE,Non Indigenous,MALE,37,Supervised,SR,DETERMINATE,1096,ONTARIO,SINGLE,CHRI NON SPEC
19806,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,1140,QUEBEC,SINGLE,CATH NON-SPEC
19807,WHITE,Non Indigenous,MALE,62,Supervised,FP,INDETERMINATE,0,SASKATCHEWAN,SINGLE,NOT STATED
19808,WHITE,Non Indigenous,MALE,57,Incarcerated,,DETERMINATE,6028,QUEBEC,MARRIED,CATH NON-SPEC
19809,WHITE,Non Indigenous,MALE,39,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,NONE
19810,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,737,QUEBEC,COMMON LAW,CATH NON-SPEC
19811,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1704,ALBERTA,COMMON LAW,OTHER
19812,BLACK,Non Indigenous,MALE,23,Supervised,SR,DETERMINATE,1249,ONTARIO,COMMON LAW,NONE
19813,,Non Indigenous,MALE,23,Supervised,FP,DETERMINATE,730,ALBERTA,SINGLE,
19814,METIS,Indigenous,MALE,48,Incarcerated,,DETERMINATE,3836,NEW BRUNSWICK,COMMON LAW,CATH NON-SPEC
19815,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,1096,SASKATCHEWAN,MARRIED,
19816,LATIN AMERICAN,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,1461,QUEBEC,SINGLE,OTHER
19817,WHITE,Non Indigenous,MALE,66,Incarcerated,,DETERMINATE,1165,NEW BRUNSWICK,DIVORCED,NOT STATED
19818,WHITE,Non Indigenous,MALE,28,Supervised,DP,DETERMINATE,1461,ONTARIO,COMMON LAW,ATHEIST
19819,NORTH AMERICAN,Indigenous,MALE,30,Incarcerated,,DETERMINATE,2916,BRITISH COLUMBIA,COMMON LAW,MUSLIM
19820,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,2861,MANITOBA,COMMON LAW,NOT STATED
19821,WHITE,Non Indigenous,MALE,66,Supervised,FP,DETERMINATE,730,BRITISH COLUMBIA,COMMON LAW,PENTECOSTAL (4
19822,WHITE,Non Indigenous,MALE,33,Supervised,SR,DETERMINATE,3653,ALBERTA,COMMON LAW,NONE
19823,WHITE,Non Indigenous,MALE,56,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
19824,BLACK,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,2191,ONTARIO,COMMON LAW,CHRI NON SPEC
19825,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1096,NEW BRUNSWICK,SINGLE,
19826,WHITE,Non Indigenous,MALE,66,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,DIVORCED,OTHER
19827,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,1188,QUEBEC,SINGLE,CATH NON-SPEC
19828,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,848,QUEBEC,COMMON LAW,CATH NON-SPEC
19829,BLACK,Non Indigenous,MALE,60,Incarcerated,,DETERMINATE,5844,BRITISH COLUMBIA,SINGLE,OTHER
19830,WHITE,Non Indigenous,MALE,26,Supervised,SR,DETERMINATE,882,NOVA SCOTIA,SINGLE,CATH NON-SPEC
19831,WHITE,Non Indigenous,MALE,66,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
19832,NORTH AMERICAN,Indigenous,MALE,25,Incarcerated,,DETERMINATE,1188,ALBERTA,COMMON LAW,NONE
19833,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,912,QUEBEC,SINGLE,CATH NON-SPEC
19834,LATIN AMERICAN,Non Indigenous,MALE,28,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,OTHER
19835,NORTH AMERICAN,Indigenous,MALE,32,Supervised,DP,DETERMINATE,1361,NEW BRUNSWICK,COMMON LAW,NONE
19836,WHITE,Non Indigenous,MALE,28,Supervised,SR,DETERMINATE,1277,QUEBEC,SINGLE,CATH NON-SPEC
19837,NORTH AMERICAN,Indigenous,MALE,49,Incarcerated,,DETERMINATE,1491,NEW BRUNSWICK,DIVORCED,CATH NON-SPEC
19838,WHITE,Non Indigenous,MALE,51,Supervised,DP,DETERMINATE,5663,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
19839,NORTH AMERICAN,Indigenous,MALE,44,Incarcerated,,DETERMINATE,4262,ONTARIO,SINGLE,NATIVE SPIRITUA
19840,NORTH AMERICAN,Indigenous,MALE,56,Supervised,LTSO,DETERMINATE,2922,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
19841,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,1004,QUEBEC,SINGLE,CATH NON-SPEC
19842,WHITE,Non Indigenous,MALE,21,Supervised,SR,DETERMINATE,851,NOVA SCOTIA,SINGLE,CATH NON-SPEC
19843,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,DETERMINATE,960,NOVA SCOTIA,SINGLE,
19844,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1643,MANITOBA,SINGLE,CHRI NON SPEC
19845,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,5113,QUEBEC,MARRIED,CATH NON-SPEC
19846,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,730,NOVA SCOTIA,SINGLE,CATHOLIC - ROMA
19847,BLACK,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,1004,ONTARIO,UNKNOWN,
19848,WHITE,Non Indigenous,MALE,54,Supervised,SR,DETERMINATE,2315,QUEBEC,DIVORCED,CATH NON-SPEC
19849,WHITE,Non Indigenous,MALE,54,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,
19850,,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,1369,SASKATCHEWAN,COMMON LAW,
19851,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,2026,ONTARIO,SINGLE,NONE
19852,NORTH AMERICAN,Indigenous,MALE,31,Supervised,SR,DETERMINATE,1096,MANITOBA,SEPARATED,UNITED CHURCH
19853,NORTH AMERICAN,Indigenous,MALE,46,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
19854,METIS,Indigenous,MALE,35,Supervised,SR,DETERMINATE,2679,QUEBEC,COMMON LAW,MUSLIM
19855,WHITE,Non Indigenous,MALE,43,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,PROT NON-SPEC
19856,MULTIRAC/ETHNIC,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,4035,QUEBEC,SINGLE,MUSLIM
19857,WHITE,Non Indigenous,MALE,59,Supervised,SR,DETERMINATE,912,ALBERTA,DIVORCED,CATHOLIC - ROMA
19858,WHITE,Non Indigenous,MALE,58,Supervised,FP,INDETERMINATE,0,ALBERTA,COMMON LAW,CATHOLIC - ROMA
19859,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,1200,ONTARIO,NOT DETERMINED,
19860,NORTH AMERICAN,Indigenous,MALE,49,Incarcerated,,DETERMINATE,4138,MANITOBA,SEPARATED,ANGLICAN(EPIS.
19861,WHITE,Non Indigenous,FEMALE,34,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,NONE
19862,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,1642,QUEBEC,COMMON LAW,CATH NON-SPEC
19863,WHITE,Non Indigenous,MALE,51,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
19864,WHITE,Non Indigenous,MALE,60,Supervised,SR,DETERMINATE,1369,QUEBEC,SINGLE,CATH NON-SPEC
19865,WHITE,Non Indigenous,MALE,30,Supervised,SR,DETERMINATE,1705,QUEBEC,SINGLE,CATH NON-SPEC
19866,WHITE,Non Indigenous,MALE,48,Supervised,SR,DETERMINATE,1219,NEW BRUNSWICK,DIVORCED,CATHOLIC - ROMA
19867,WHITE,Non Indigenous,FEMALE,28,Supervised,FP,DETERMINATE,912,QUEBEC,COMMON LAW,CATHOLIC - ROMA
19868,METIS,Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
19869,METIS,Indigenous,MALE,71,Incarcerated,,DETERMINATE,3287,QUEBEC,DIVORCED,CATH NON-SPEC
19870,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,851,ONTARIO,COMMON LAW,ATHEIST
19871,WHITE,Non Indigenous,MALE,26,Supervised,SR,DETERMINATE,1337,MANITOBA,COMMON LAW,NONE
19872,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,731,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
19873,WHITE,Non Indigenous,MALE,65,Supervised,FP,INDETERMINATE,0,MANITOBA,COMMON LAW,
19874,WHITE,Non Indigenous,MALE,33,Supervised,FP,DETERMINATE,1277,QUEBEC,SINGLE,CATH NON-SPEC
19875,METIS,Indigenous,MALE,52,Incarcerated,,DETERMINATE,838,MANITOBA,SINGLE,CHRI NON SPEC
19876,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,DETERMINATE,2192,MANITOBA,SINGLE,NATIVE SPIRITUA
19877,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,981,MANITOBA,COMMON LAW,PROT NON-SPEC
19878,METIS,Indigenous,MALE,34,Supervised,DP,DETERMINATE,1461,MANITOBA,SINGLE,NONE
19879,NORTH AMERICAN,Indigenous,MALE,25,Incarcerated,,DETERMINATE,1123,MANITOBA,COMMON LAW,NATIVE SPIRITUA
19880,SOUTH ASIAN,Non Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,MUSLIM
19881,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,NONE
19882,WHITE,Non Indigenous,MALE,69,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
19883,WHITE,Non Indigenous,MALE,56,Incarcerated,,INDETERMINATE,0,ONTARIO,UNKNOWN,
19884,NORTH AMERICAN,Indigenous,FEMALE,50,Supervised,LTSO,DETERMINATE,1095,ONTARIO,SINGLE,CATHOLIC - ROMA
19885,FILIPINO,Non Indigenous,MALE,61,Supervised,SR,DETERMINATE,2922,BRITISH COLUMBIA,DIVORCED,CATH NON-SPEC
19886,NORTH AMERICAN,Indigenous,MALE,26,Supervised,SR,DETERMINATE,732,ALBERTA,SINGLE,NATIVE SPIRITUA
19887,NORTH AMERICAN,Indigenous,FEMALE,24,Supervised,SR,DETERMINATE,803,ALBERTA,SINGLE,
19888,WHITE,Non Indigenous,MALE,43,Supervised,DP,DETERMINATE,820,SASKATCHEWAN,SEPARATED,NOT STATED
19889,INUIT,Indigenous,MALE,24,Incarcerated,,DETERMINATE,3195,ONTARIO,SINGLE,ANGLICAN(EPIS.
19890,WHITE,Non Indigenous,MALE,49,Supervised,SR,DETERMINATE,731,QUEBEC,SINGLE,CATHOLIC - ROMA
19891,WHITE,Non Indigenous,MALE,46,Incarcerated,,DETERMINATE,1461,SASKATCHEWAN,COMMON LAW,
19892,METIS,Indigenous,MALE,42,Incarcerated,,DETERMINATE,1417,QUEBEC,MARRIED,CATH NON-SPEC
19893,METIS,Indigenous,MALE,27,Supervised,FP,DETERMINATE,761,ALBERTA,COMMON LAW,NONE
19894,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,2389,SASKATCHEWAN,SINGLE,NONE
19895,WHITE,Non Indigenous,MALE,52,Supervised,SR,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
19896,WHITE,Non Indigenous,MALE,45,Supervised,SR,DETERMINATE,2376,ONTARIO,COMMON LAW,NONE
19897,WHITE,Non Indigenous,MALE,54,Incarcerated,,DETERMINATE,1004,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
19898,WHITE,Non Indigenous,MALE,37,Supervised,DP,DETERMINATE,746,QUEBEC,COMMON LAW,CATH NON-SPEC
19899,WHITE,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,1765,QUEBEC,COMMON LAW,CATH NON-SPEC
19900,METIS,Indigenous,MALE,50,Supervised,FP,DETERMINATE,1188,QUEBEC,SEPARATED,CATH NON-SPEC
19901,WHITE,Non Indigenous,MALE,48,Supervised,DP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
19902,NORTH AMERICAN,Indigenous,MALE,36,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,CATH NON-SPEC
19903,WHITE,Non Indigenous,MALE,73,Supervised,FP,DETERMINATE,1125,QUEBEC,MARRIED,CATH NON-SPEC
19904,WHITE,Non Indigenous,MALE,56,Supervised,SR,DETERMINATE,943,ALBERTA,SINGLE,CATHOLIC - ROMA
19905,WHITE,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,823,ONTARIO,COMMON LAW,CATHOLIC - ROMA
19906,,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,2284,ONTARIO,UNKNOWN,SIKH
19907,WHITE,Non Indigenous,MALE,57,Incarcerated,,DETERMINATE,1461,ONTARIO,SINGLE,CATHOLIC - ROMA
19908,WHITE,Non Indigenous,MALE,45,Supervised,FP,DETERMINATE,731,NEW BRUNSWICK,SINGLE,UNITED CHURCH
19909,WHITE,Non Indigenous,MALE,42,Supervised,FP,INDETERMINATE,0,ALBERTA,MARRIED,OTHER
19910,WHITE,Non Indigenous,MALE,66,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,DIVORCED,
19911,S. E. ASIAN,Non Indigenous,MALE,21,Supervised,DP,DETERMINATE,905,ALBERTA,COMMON LAW,AGNOSTIC
19912,NORTH AMERICAN,Indigenous,MALE,55,Supervised,SR,DETERMINATE,821,SASKATCHEWAN,COMMON LAW,CATHOLIC - ROMA
19913,WHITE,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,
19914,WHITE,Non Indigenous,MALE,36,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,CHRISTIAN & MIS
19915,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,1645,ALBERTA,MARRIED,CATHOLIC - ROMA
19916,METIS,Indigenous,FEMALE,23,Incarcerated,,DETERMINATE,741,ALBERTA,SINGLE,ATHEIST
19917,WHITE,Non Indigenous,MALE,65,Incarcerated,,DETERMINATE,3616,QUEBEC,COMMON LAW,CATH NON-SPEC
19918,WHITE,Non Indigenous,MALE,63,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,JUDAISM
19919,WHITE,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,1096,SASKATCHEWAN,UNKNOWN,
19920,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,1096,ONTARIO,SINGLE,CHRI NON SPEC
19921,WHITE,Non Indigenous,MALE,66,Incarcerated,,DETERMINATE,1096,SASKATCHEWAN,MARRIED,
19922,WHITE,Non Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,NONE
19923,METIS,Indigenous,MALE,61,Incarcerated,,DETERMINATE,2253,QUEBEC,DIVORCED,CATHOLIC - ROMA
19924,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,1701,ALBERTA,SINGLE,MUSLIM
19925,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,NONE
19926,WHITE,Non Indigenous,MALE,65,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
19927,BLACK,Non Indigenous,MALE,47,Supervised,FP,DETERMINATE,1734,NOVA SCOTIA,MARRIED,BAPTIST
19928,WHITE,Non Indigenous,MALE,29,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
19929,NORTH AMERICAN,Indigenous,MALE,32,Supervised,SR,DETERMINATE,1460,MANITOBA,COMMON LAW,NATIVE SPIRITUA
19930,WHITE,Non Indigenous,MALE,50,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,ATHEIST
19931,WHITE,Non Indigenous,MALE,56,Supervised,DP,DETERMINATE,792,ONTARIO,COMMON LAW,CATHOLIC - ROMA
19932,,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,1405,SASKATCHEWAN,COMMON LAW,
19933,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,732,ONTARIO,SINGLE,CATHOLIC - ROMA
19934,WHITE,Non Indigenous,MALE,62,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
19935,WHITE,Non Indigenous,FEMALE,48,Incarcerated,,DETERMINATE,869,BRITISH COLUMBIA,SINGLE,MUSLIM
19936,ASI-E/SOUTHEAST,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,1188,ONTARIO,COMMON LAW,MUSLIM
19937,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,1096,QUEBEC,SINGLE,CATH NON-SPEC
19938,LATIN AMERICAN,Non Indigenous,MALE,42,Supervised,SR,DETERMINATE,734,QUEBEC,MARRIED,
19939,SOUTH ASIAN,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,1096,ONTARIO,UNKNOWN,
19940,WHITE,Non Indigenous,MALE,52,Supervised,DP,DETERMINATE,1153,NOVA SCOTIA,COMMON LAW,CATHOLIC - ROMA
19941,BLACK,Non Indigenous,MALE,57,Supervised,FP,DETERMINATE,5115,ONTARIO,SINGLE,RASTAFARIAN
19942,WHITE,Non Indigenous,MALE,53,Incarcerated,,DETERMINATE,2557,QUEBEC,COMMON LAW,CATH NON-SPEC
19943,NORTH AMERICAN,Indigenous,MALE,43,Supervised,LTSO,DETERMINATE,1642,MANITOBA,SINGLE,NATIVE SPIRITUA
19944,WHITE,Non Indigenous,MALE,25,Supervised,DP,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
19945,WHITE,Non Indigenous,MALE,21,Incarcerated,,DETERMINATE,2114,QUEBEC,SINGLE,CATH NON-SPEC
19946,NORTH AMERICAN,Indigenous,MALE,30,Incarcerated,,DETERMINATE,1817,BRITISH COLUMBIA,COMMON LAW,NATIVE SPIRITUA
19947,WHITE,Non Indigenous,MALE,64,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
19948,WHITE,Non Indigenous,MALE,60,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
19949,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,968,SASKATCHEWAN,COMMON LAW,BUDDHIST
19950,NORTH AMERICAN,Indigenous,MALE,29,Supervised,SR,DETERMINATE,2799,ALBERTA,SINGLE,PROT NON-SPEC
19951,WHITE,Non Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,ANGLICAN(EPIS.
19952,WHITE,Non Indigenous,MALE,27,Supervised,SR,DETERMINATE,3287,BRITISH COLUMBIA,COMMON LAW,NONE
19953,WHITE,Non Indigenous,MALE,60,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,DIVORCED,CHRI NON SPEC
19954,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,2922,ONTARIO,SINGLE,ANGLICAN(EPIS.
19955,ARAB/WEST ASIAN,Non Indigenous,MALE,34,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,MUSLIM
19956,ARAB/WEST ASIAN,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,1827,ALBERTA,SINGLE,HINDU
19957,WHITE,Non Indigenous,MALE,23,Supervised,SR,DETERMINATE,1559,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
19958,METIS,Indigenous,MALE,35,Incarcerated,,DETERMINATE,2527,ALBERTA,MARRIED,NONE
19959,WHITE,Non Indigenous,MALE,53,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,NONE
19960,METIS,Indigenous,MALE,44,Supervised,LTSO,DETERMINATE,2922,ALBERTA,SINGLE,CATH NON-SPEC
19961,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,5478,SASKATCHEWAN,SINGLE,CATH NON-SPEC
19962,ASIAN-SOUTH,Non Indigenous,MALE,49,Supervised,FP,DETERMINATE,2922,BRITISH COLUMBIA,MARRIED,SIKH
19963,WHITE,Non Indigenous,MALE,53,Supervised,SR,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
19964,BLACK,Non Indigenous,MALE,55,Incarcerated,,DETERMINATE,2588,NOVA SCOTIA,SINGLE,BAPTIST
19965,WHITE,Non Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,JUDAISM
19966,ARAB/WEST ASIAN,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,MUSLIM
19967,WHITE,Non Indigenous,MALE,46,Supervised,FP,DETERMINATE,1056,NEW BRUNSWICK,COMMON LAW,NONE
19968,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
19969,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,1033,BRITISH COLUMBIA,SINGLE,NONE
19970,WHITE,Non Indigenous,FEMALE,33,Incarcerated,,DETERMINATE,731,NOVA SCOTIA,SINGLE,NONE
19971,WHITE,Non Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,PROT NON-SPEC
19972,WHITE,Non Indigenous,MALE,50,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
19973,BLACK,Non Indigenous,MALE,46,Incarcerated,,DETERMINATE,912,SASKATCHEWAN,COMMON LAW,RASTAFARIAN
19974,METIS,Indigenous,MALE,24,Incarcerated,,DETERMINATE,914,BRITISH COLUMBIA,SINGLE,NONE
19975,WHITE,Non Indigenous,MALE,38,Supervised,DP,DETERMINATE,1400,ALBERTA,SINGLE,NONE
19976,ARAB/WEST ASIAN,Non Indigenous,MALE,28,Supervised,SR,DETERMINATE,2858,ONTARIO,COMMON LAW,MUSLIM
19977,WHITE,Non Indigenous,FEMALE,29,Incarcerated,,DETERMINATE,736,NOVA SCOTIA,SINGLE,PROT NON-SPEC
19978,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,731,ONTARIO,UNKNOWN,ANGLICAN(EPIS.
19979,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,1094,ONTARIO,UNKNOWN,
19980,WHITE,Non Indigenous,MALE,48,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,CATH NON-SPEC
19981,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,1073,ALBERTA,SINGLE,CHRI NON SPEC
19982,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,1095,ONTARIO,SINGLE,NONE
19983,SOUTH ASIAN,Non Indigenous,MALE,49,Supervised,DP,DETERMINATE,4383,BRITISH COLUMBIA,MARRIED,SIKH
19984,METIS,Indigenous,MALE,44,Incarcerated,,DETERMINATE,1399,ALBERTA,SINGLE,NONE
19985,NORTH AMERICAN,Indigenous,MALE,21,Incarcerated,,DETERMINATE,999,ONTARIO,SINGLE,
19986,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1704,ALBERTA,SINGLE,NONE
19987,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,913,ONTARIO,SINGLE,NONE
19988,SOUTH ASIAN,Non Indigenous,MALE,24,Supervised,SR,DETERMINATE,1522,ONTARIO,COMMON LAW,MUSLIM
19989,BLACK,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1376,ALBERTA,COMMON LAW,MUSLIM
19990,METIS,Indigenous,MALE,22,Supervised,DP,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
19991,WHITE,Non Indigenous,MALE,43,Supervised,DP,DETERMINATE,1461,ALBERTA,SEPARATED,CATH NON-SPEC
19992,NORTH AMERICAN,Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,ALBERTA,MARRIED,CATHOLIC - ROMA
