Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
17008,METIS,Aboriginal,MALE,44,Incarcerated,,DETERMINATE,2845,SASKATCHEWAN,SINGLE,NONE
17009,WHITE,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,1710,MANITOBA,SINGLE,NONE
17010,FIRST NATIONS,Aboriginal,MALE,20,Incarcerated,,DETERMINATE,1892,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
17011,FIRST NATIONS,Aboriginal,MALE,28,Supervised,SR,DETERMINATE,868,ALBERTA,SINGLE,CATHOLIC - ROMA
17012,BLACK,Non Aboriginal,MALE,28,Incarcerated,,DETERMINATE,1925,ALBERTA,COMMON LAW,MUSLIM
17013,FIRST NATIONS,Aboriginal,MALE,26,Incarcerated,,DETERMINATE,2556,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
17014,WHITE,Non Aboriginal,FEMALE,37,Incarcerated,,DETERMINATE,2738,SASKATCHEWAN,DIVORCED,
17015,FIRST NATIONS,Aboriginal,MALE,43,Incarcerated,,DETERMINATE,730,SASKATCHEWAN,MARRIED,UNITED CHURCH
17016,WHITE,Non Aboriginal,MALE,44,Incarcerated,,DETERMINATE,1095,ALBERTA,MARRIED,
17017,FIRST NATIONS,Aboriginal,MALE,45,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,CATH NON-SPEC
17018,WHITE,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,1055,MANITOBA,SINGLE,CATHOLIC - ROMA
17019,WHITE,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,862,ALBERTA,SINGLE,PROT NON-SPEC
17020,WHITE,Non Aboriginal,MALE,59,Supervised,SR,DETERMINATE,731,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
17021,WHITE,Non Aboriginal,MALE,36,Supervised,SR,DETERMINATE,1461,ALBERTA,COMMON LAW,NOT STATED
17022,WHITE,Non Aboriginal,MALE,31,Supervised,FP,DETERMINATE,1719,MANITOBA,SINGLE,CATHOLIC - ROMA
17023,FIRST NATIONS,Aboriginal,MALE,29,Incarcerated,,DETERMINATE,3532,ALBERTA,COMMON LAW,NOT STATED
17024,WHITE,Non Aboriginal,MALE,29,Supervised,SR,DETERMINATE,943,MANITOBA,COMMON LAW,NONE
17025,FIRST NATIONS,Aboriginal,MALE,43,Incarcerated,,DETERMINATE,3409,BRITISH COLUMBI,COMMON LAW,NONE
17026,WHITE,Non Aboriginal,MALE,44,Incarcerated,,DETERMINATE,1096,BRITISH COLUMBI,COMMON LAW,BUDDHIST
17027,METIS,Aboriginal,MALE,40,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,NATIVE SPIRITUA
17028,WHITE,Non Aboriginal,MALE,34,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,NONE
17029,WHITE,Non Aboriginal,MALE,46,Supervised,DP,DETERMINATE,3457,BRITISH COLUMBI,WIDOW(ER),
17030,WHITE,Non Aboriginal,FEMALE,31,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,OTHER
17031,WHITE,Non Aboriginal,MALE,42,Incarcerated,,DETERMINATE,9502,BRITISH COLUMBI,COMMON LAW,CATHOLIC - ROMA
17032,WHITE,Non Aboriginal,MALE,66,Supervised,FP,DETERMINATE,2922,BRITISH COLUMBI,DIVORCED,NONE
17033,WHITE,Non Aboriginal,MALE,26,Supervised,DP,DETERMINATE,2068,BRITISH COLUMBI,SINGLE,NONE
17034,WHITE,Non Aboriginal,MALE,62,Incarcerated,,DETERMINATE,8766,BRITISH COLUMBI,COMMON LAW,OTHER
17035,WHITE,Non Aboriginal,MALE,60,Incarcerated,,DETERMINATE,2587,BRITISH COLUMBI,COMMON LAW,CATH NON-SPEC
17036,FIRST NATIONS,Aboriginal,MALE,45,Incarcerated,,DETERMINATE,911,SASKATCHEWAN,COMMON LAW,NATIVE SPIRITUA
17037,WHITE,Non Aboriginal,MALE,22,Supervised,FP,DETERMINATE,1436,ALBERTA,SINGLE,NONE
17038,WHITE,Non Aboriginal,MALE,41,Supervised,SR,DETERMINATE,731,MANITOBA,SINGLE,CATHOLIC - ROMA
17039,WHITE,Non Aboriginal,MALE,40,Supervised,FP,INDETERMINATE,0,ALBERTA,COMMON LAW,PROT NON-SPEC
17040,METIS,Aboriginal,MALE,25,Incarcerated,,DETERMINATE,1285,ALBERTA,COMMON LAW,
17041,BLACK,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,853,ALBERTA,MARRIED,MUSLIM
17042,METIS,Aboriginal,MALE,22,Incarcerated,,DETERMINATE,730,ALBERTA,SINGLE,
17043,WHITE,Non Aboriginal,FEMALE,40,Supervised,DP,DETERMINATE,1643,ALBERTA,COMMON LAW,NOT STATED
17044,WHITE,Non Aboriginal,MALE,33,Incarcerated,,DETERMINATE,3514,ALBERTA,COMMON LAW,NOT STATED
17045,METIS,Aboriginal,MALE,52,Supervised,LTSO-RES,DETERMINATE,2102,MANITOBA,SINGLE,NONE
17046,WHITE,Non Aboriginal,MALE,37,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,MORMON (LATTER
17047,WHITE,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,1918,ALBERTA,COMMON LAW,NONE
17048,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,731,MANITOBA,SEPARATED,MUSLIM
17049,FIRST NATIONS,Aboriginal,MALE,32,Incarcerated,,DETERMINATE,3835,ALBERTA,MARRIED,CATH NON-SPEC
17050,WHITE,Non Aboriginal,MALE,48,Supervised,SR-RES,DETERMINATE,1218,ALBERTA,COMMON LAW,CATHOLIC - ROMA
17051,METIS,Aboriginal,MALE,22,Incarcerated,,DETERMINATE,1673,MANITOBA,COMMON LAW,NONE
17052,WHITE,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,730,ALBERTA,SINGLE,CATH NON-SPEC
17053,WHITE,Non Aboriginal,MALE,49,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,MARRIED,NONE
17054,FIRST NATIONS,Aboriginal,MALE,45,Incarcerated,,DETERMINATE,1523,SASKATCHEWAN,UNKNOWN,
17055,FIRST NATIONS,Aboriginal,MALE,19,Incarcerated,,DETERMINATE,834,ALBERTA,MARRIED,NONE
17056,WHITE,Non Aboriginal,MALE,22,Supervised,SR,DETERMINATE,2099,SASKATCHEWAN,SINGLE,OTHER
17057,METIS,Aboriginal,MALE,46,Supervised,SR,DETERMINATE,731,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
17058,LATIN AMERICAN,Non Aboriginal,MALE,52,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,CATH NON-SPEC
17059,WHITE,Non Aboriginal,MALE,38,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,NONE
17060,METIS,Aboriginal,MALE,54,Incarcerated,,DETERMINATE,1341,BRITISH COLUMBI,DIVORCED,OTHER
17061,WHITE,Non Aboriginal,MALE,62,Supervised,SR-RES,DETERMINATE,4748,BRITISH COLUMBI,SINGLE,NONE
17062,FIRST NATIONS,Aboriginal,MALE,31,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,BAPTIST
17063,WHITE,Non Aboriginal,MALE,59,Incarcerated,,DETERMINATE,1461,BRITISH COLUMBI,SINGLE,CATH NON-SPEC
17064,WHITE,Non Aboriginal,MALE,54,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,CATH NON-SPEC
17065,WHITE,Non Aboriginal,MALE,28,Incarcerated,,DETERMINATE,1383,BRITISH COLUMBI,COMMON LAW,NONE
17066,FIRST NATIONS,Aboriginal,MALE,51,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,PROT NON-SPEC
17067,FIRST NATIONS,Aboriginal,MALE,23,Incarcerated,,DETERMINATE,5057,BRITISH COLUMBI,COMMON LAW,NATIVE SPIRITUA
17068,WHITE,Non Aboriginal,MALE,49,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,NONE
17069,WHITE,Non Aboriginal,MALE,25,Incarcerated,,DETERMINATE,1078,BRITISH COLUMBI,COMMON LAW,CHRI NON SPEC
17070,WHITE,Non Aboriginal,MALE,51,Incarcerated,,DETERMINATE,2740,SASKATCHEWAN,COMMON LAW,CHRISTIAN & MIS
17071,WHITE,Non Aboriginal,MALE,34,Supervised,FP,DETERMINATE,912,ALBERTA,COMMON LAW,CATHOLIC - ROMA
17072,WHITE,Non Aboriginal,MALE,51,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,PROT NON-SPEC
17073,WHITE,Non Aboriginal,MALE,49,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,PROT NON-SPEC
17074,WHITE,Non Aboriginal,MALE,21,Incarcerated,,DETERMINATE,731,ALBERTA,SINGLE,CATH NON-SPEC
17075,METIS,Aboriginal,MALE,55,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,DIVORCED,PENTECOSTAL (4
17076,FIRST NATIONS,Aboriginal,MALE,57,Incarcerated,,DETERMINATE,1826,ALBERTA,COMMON LAW,
17077,WHITE,Non Aboriginal,MALE,55,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,
17078,METIS,Aboriginal,MALE,25,Supervised,FP,DETERMINATE,1277,MANITOBA,SINGLE,NONE
17079,FIRST NATIONS,Aboriginal,MALE,34,Incarcerated,,DETERMINATE,1003,SASKATCHEWAN,SINGLE,NAT SPIRIT PROT
17080,WHITE,Non Aboriginal,MALE,51,Incarcerated,,DETERMINATE,730,ALBERTA,DIVORCED,ATHEIST
17081,METIS,Aboriginal,MALE,42,Supervised,FP,DETERMINATE,4383,MANITOBA,MARRIED,CATHOLIC - ROMA
17082,METIS,Aboriginal,MALE,40,Incarcerated,,DETERMINATE,730,SASKATCHEWAN,UNKNOWN,
17083,METIS,Aboriginal,MALE,47,Incarcerated,,DETERMINATE,5374,ALBERTA,SINGLE,NOT STATED
17084,FIRST NATIONS,Aboriginal,MALE,31,Supervised,SR,DETERMINATE,731,SASKATCHEWAN,SINGLE,
17085,FIRST NATIONS,Aboriginal,MALE,29,Incarcerated,,DETERMINATE,1095,SASKATCHEWAN,UNKNOWN,
17086,FIRST NATIONS,Aboriginal,MALE,28,Incarcerated,,DETERMINATE,2435,SASKATCHEWAN,SINGLE,NOT STATED
17087,METIS,Aboriginal,MALE,29,Incarcerated,,DETERMINATE,825,SASKATCHEWAN,SINGLE,
17088,WHITE,Non Aboriginal,MALE,32,Supervised,FP,DETERMINATE,1448,ALBERTA,SINGLE,CATHOLIC - ROMA
17089,WHITE,Non Aboriginal,MALE,63,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,PROT NON-SPEC
17090,WHITE,Non Aboriginal,MALE,47,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,NONE
17091,WHITE,Non Aboriginal,MALE,41,Supervised,SR,DETERMINATE,731,ONTARIO,COMMON LAW,CATHOLIC - ROMA
17092,WHITE,Non Aboriginal,MALE,50,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,OTHER
17093,FIRST NATIONS,Aboriginal,MALE,50,Incarcerated,,DETERMINATE,1522,ONTARIO,SINGLE,CATHOLIC - ROMA
17094,WHITE,Non Aboriginal,FEMALE,65,Incarcerated,,DETERMINATE,2192,ONTARIO,WIDOW(ER),CHRI NON SPEC
17095,WHITE,Non Aboriginal,MALE,58,Supervised,FP,INDETERMINATE,0,ONTARIO,COMMON LAW,PROT NON-SPEC
17096,WHITE,Non Aboriginal,MALE,64,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
17097,BLACK,Non Aboriginal,MALE,21,Incarcerated,,DETERMINATE,1095,ONTARIO,SINGLE,NONE
17098,S. E. ASIAN,Non Aboriginal,MALE,39,Supervised,DP,DETERMINATE,1461,ONTARIO,MARRIED,NONE
17099,FIRST NATIONS,Aboriginal,MALE,50,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,OTHER
17100,CHINESE,Non Aboriginal,MALE,56,Incarcerated,,DETERMINATE,1096,ONTARIO,SINGLE,NONE
17101,WHITE,Non Aboriginal,MALE,72,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,PROT NON-SPEC
17102,WHITE,Non Aboriginal,MALE,56,Incarcerated,,DETERMINATE,1737,ONTARIO,MARRIED,JUDAISM
17103,FIRST NATIONS,Aboriginal,MALE,24,Incarcerated,,DETERMINATE,2114,ONTARIO,COMMON LAW,NONE
17104,WHITE,Non Aboriginal,MALE,61,Supervised,FP,INDETERMINATE,0,ONTARIO,DIVORCED,CATH NON-SPEC
17105,LATIN AMERICAN,Non Aboriginal,MALE,27,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATHOLIC - ROMA
17106,SOUTH ASIAN,Non Aboriginal,MALE,21,Incarcerated,,DETERMINATE,1003,ONTARIO,SINGLE,SIKH
17107,WHITE,Non Aboriginal,MALE,74,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,CATH NON-SPEC
17108,INUIT,Aboriginal,MALE,33,Supervised,SR-RES,DETERMINATE,731,ONTARIO,COMMON LAW,NONE
17109,BLACK,Non Aboriginal,MALE,32,Incarcerated,,DETERMINATE,975,ONTARIO,SINGLE,MUSLIM
17110,WHITE,Non Aboriginal,MALE,53,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
17111,BLACK,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,1583,ONTARIO,UNKNOWN,OTHER
17112,FIRST NATIONS,Aboriginal,MALE,49,Supervised,FP,INDETERMINATE,0,ONTARIO,COMMON LAW,PROT NON-SPEC
17113,WHITE,Non Aboriginal,MALE,63,Supervised,FP,INDETERMINATE,0,ONTARIO,WIDOW(ER),CATH NON-SPEC
17114,FIRST NATIONS,Aboriginal,MALE,64,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
17115,LATIN AMERICAN,Non Aboriginal,MALE,46,Incarcerated,,DETERMINATE,973,ONTARIO,MARRIED,CHRI NON SPEC
17116,BLACK,Non Aboriginal,MALE,54,Supervised,SR-RES,DETERMINATE,2922,ONTARIO,SINGLE,NONE
17117,WHITE,Non Aboriginal,MALE,38,Incarcerated,,DETERMINATE,730,ONTARIO,SINGLE,CHRI NON SPEC
17118,WHITE,Non Aboriginal,MALE,45,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,NONE
17119,WHITE,Non Aboriginal,MALE,40,Supervised,SR,DETERMINATE,2922,ONTARIO,SINGLE,CATHOLIC - ROMA
17120,WHITE,Non Aboriginal,MALE,40,Incarcerated,,DETERMINATE,2777,ALBERTA,COMMON LAW,CHRI NON SPEC
17121,FIRST NATIONS,Aboriginal,MALE,25,Supervised,DP,DETERMINATE,1642,ALBERTA,SINGLE,NONE
17122,FIRST NATIONS,Aboriginal,MALE,42,Incarcerated,,DETERMINATE,1192,ALBERTA,SINGLE,NATIVE SPIRITUA
17123,WHITE,Non Aboriginal,MALE,48,Supervised,SR,DETERMINATE,732,ALBERTA,COMMON LAW,NONE
17124,UNABLE SPECIFY,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,730,ALBERTA,SINGLE,CATHOLIC - ROMA
17125,WHITE,Non Aboriginal,MALE,43,Supervised,SR-RES,DETERMINATE,1642,ALBERTA,SINGLE,CATHOLIC - ROMA
17126,FIRST NATIONS,Aboriginal,MALE,23,Incarcerated,,DETERMINATE,1461,SASKATCHEWAN,UNKNOWN,NOT STATED
17127,WHITE,Non Aboriginal,MALE,30,Supervised,DP,DETERMINATE,1095,SASKATCHEWAN,SINGLE,
17128,BLACK,Non Aboriginal,MALE,21,Incarcerated,,DETERMINATE,1883,ALBERTA,SINGLE,MUSLIM
17129,FIRST NATIONS,Aboriginal,MALE,21,Incarcerated,,DETERMINATE,731,SASKATCHEWAN,UNKNOWN,
17130,FIRST NATIONS,Aboriginal,FEMALE,50,Supervised,FP,DETERMINATE,4383,ALBERTA,SINGLE,NATIVE SPIRITUA
17131,WHITE,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,1096,ALBERTA,SINGLE,NONE
17132,WHITE,Non Aboriginal,MALE,45,Incarcerated,,DETERMINATE,730,MANITOBA,MARRIED,NONE
17133,METIS,Aboriginal,MALE,51,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,COMMON LAW,CATH NON-SPEC
17134,FIRST NATIONS,Aboriginal,MALE,24,Incarcerated,,DETERMINATE,730,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
17135,WHITE,Non Aboriginal,MALE,54,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,DIVORCED,CATH NON-SPEC
17136,WHITE,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,1796,ALBERTA,SINGLE,NONE
17137,FIRST NATIONS,Aboriginal,MALE,32,Incarcerated,,DETERMINATE,2526,MANITOBA,SINGLE,CATHOLIC - ROMA
17138,FIRST NATIONS,Aboriginal,MALE,36,Supervised,SR-RES,DETERMINATE,1568,ALBERTA,SINGLE,CATHOLIC - ROMA
17139,FIRST NATIONS,Aboriginal,MALE,26,Incarcerated,,DETERMINATE,4018,ALBERTA,COMMON LAW,
17140,FIRST NATIONS,Aboriginal,MALE,28,Incarcerated,,DETERMINATE,1522,ALBERTA,COMMON LAW,NATIVE SPIRITUA
17141,WHITE,Non Aboriginal,MALE,54,Supervised,FP,INDETERMINATE,0,SASKATCHEWAN,COMMON LAW,PROT NON-SPEC
17142,CHINESE,Non Aboriginal,MALE,26,Supervised,SR,DETERMINATE,1461,ALBERTA,COMMON LAW,BUDDHIST
17143,FIRST NATIONS,Aboriginal,FEMALE,38,Supervised,DP,DETERMINATE,1738,ALBERTA,SINGLE,
17144,METIS,Aboriginal,MALE,40,Supervised,SR,DETERMINATE,914,MANITOBA,COMMON LAW,NONE
17145,S. E. ASIAN,Non Aboriginal,MALE,51,Incarcerated,,DETERMINATE,731,ALBERTA,COMMON LAW,BUDDHIST
17146,MULTIRAC/ETHNIC,Non Aboriginal,MALE,58,Incarcerated,,DETERMINATE,3806,ALBERTA,COMMON LAW,CATH NON-SPEC
17147,FIRST NATIONS,Aboriginal,MALE,46,Supervised,SR,DETERMINATE,1949,ALBERTA,MARRIED,NATIVE SPIRITUA
17148,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,1216,ALBERTA,COMMON LAW,NOT STATED
17149,FIRST NATIONS,Aboriginal,MALE,26,Incarcerated,,DETERMINATE,4921,SASKATCHEWAN,SINGLE,NOT STATED
17150,METIS,Aboriginal,MALE,31,Incarcerated,,DETERMINATE,851,ALBERTA,SINGLE,OTHER
17151,FIRST NATIONS,Aboriginal,MALE,60,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,PROT NON-SPEC
17152,FIRST NATIONS,Aboriginal,MALE,50,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,COMMON LAW,CATHOLIC - ROMA
17153,FIRST NATIONS,Aboriginal,MALE,31,Incarcerated,,INDETERMINATE,0,MANITOBA,COMMON LAW,CHRI NON SPEC
17154,WHITE,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,730,SASKATCHEWAN,SINGLE,NATIVE SPIRITUA
17155,WHITE,Non Aboriginal,MALE,52,Incarcerated,,DETERMINATE,4077,ALBERTA,DIVORCED,ANGLICAN(EPIS.
17156,WHITE,Non Aboriginal,MALE,36,Supervised,SR-RES,DETERMINATE,1675,ALBERTA,MARRIED,CATHOLIC - ROMA
17157,WHITE,Non Aboriginal,MALE,33,Incarcerated,,DETERMINATE,2068,SASKATCHEWAN,COMMON LAW,CATHOLIC - ROMA
17158,MULTIRAC/ETHNIC,Non Aboriginal,MALE,41,Incarcerated,,DETERMINATE,854,ALBERTA,SINGLE,ATHEIST
17159,WHITE,Non Aboriginal,MALE,63,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,WIDOW(ER),CATHOLIC - ROMA
17160,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,730,ALBERTA,SINGLE,ATHEIST
17161,LATIN AMERICAN,Non Aboriginal,MALE,30,Supervised,FP,DETERMINATE,2069,MANITOBA,COMMON LAW,MUSLIM
17162,WHITE,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,2557,ALBERTA,COMMON LAW,NONE
17163,WHITE,Non Aboriginal,MALE,24,Incarcerated,,DETERMINATE,2009,MANITOBA,SINGLE,GREEK ORTHODOX
17164,FIRST NATIONS,Aboriginal,MALE,44,Supervised,SR,DETERMINATE,1096,SASKATCHEWAN,SINGLE,
17165,FIRST NATIONS,Aboriginal,MALE,23,Incarcerated,,DETERMINATE,2647,MANITOBA,COMMON LAW,NONE
17166,WHITE,Non Aboriginal,MALE,36,Incarcerated,,DETERMINATE,1461,ALBERTA,COMMON LAW,CATHOLIC - ROMA
17167,WHITE,Non Aboriginal,MALE,50,Incarcerated,,DETERMINATE,1034,MANITOBA,COMMON LAW,CATHOLIC - ROMA
17168,WHITE,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,3502,ALBERTA,SINGLE,NONE
17169,FIRST NATIONS,Aboriginal,MALE,31,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,NOT STATED
17170,,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,3877,SASKATCHEWAN,SINGLE,
17171,LATIN AMERICAN,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,1553,MANITOBA,SINGLE,PENTECOSTAL ASS
17172,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,1826,SASKATCHEWAN,COMMON LAW,CATHOLIC - ROMA
17173,,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,730,SASKATCHEWAN,UNKNOWN,
17174,FIRST NATIONS,Aboriginal,MALE,26,Supervised,SR-RES,DETERMINATE,731,ALBERTA,SINGLE,NOT STATED
17175,WHITE,Non Aboriginal,MALE,25,Incarcerated,,DETERMINATE,731,ALBERTA,COMMON LAW,CHRI NON SPEC
17176,FIRST NATIONS,Aboriginal,MALE,21,Incarcerated,,DETERMINATE,730,ALBERTA,SINGLE,NOT STATED
17177,,Non Aboriginal,MALE,25,Incarcerated,,DETERMINATE,3103,SASKATCHEWAN,UNKNOWN,
17178,FIRST NATIONS,Aboriginal,MALE,26,Incarcerated,,DETERMINATE,2799,ALBERTA,SINGLE,PROT NON-SPEC
17179,FIRST NATIONS,Aboriginal,MALE,67,Supervised,FP,INDETERMINATE,0,SASKATCHEWAN,MARRIED,CATHOLIC - ROMA
17180,FIRST NATIONS,Aboriginal,MALE,30,Incarcerated,,DETERMINATE,1157,MANITOBA,SINGLE,
17181,WHITE,Non Aboriginal,MALE,69,Incarcerated,,INDETERMINATE,0,MANITOBA,SINGLE,NONE
17182,BLACK,Non Aboriginal,MALE,33,Supervised,FP,DETERMINATE,1096,ALBERTA,SINGLE,MUSLIM
17183,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,1826,MANITOBA,SINGLE,PROT NON-SPEC
17184,OTHER,Non Aboriginal,MALE,28,Incarcerated,,DETERMINATE,1029,ALBERTA,DIVORCED,SIKH
17185,WHITE,Non Aboriginal,MALE,60,Supervised,FP,DETERMINATE,3652,SASKATCHEWAN,SINGLE,PROT NON-SPEC
17186,WHITE,Non Aboriginal,MALE,33,Supervised,DP,INDETERMINATE,0,ALBERTA,COMMON LAW,CATH NON-SPEC
17187,FIRST NATIONS,Aboriginal,MALE,20,Incarcerated,,DETERMINATE,2038,MANITOBA,SINGLE,NATIVE SPIRITUA
17188,,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,911,SASKATCHEWAN,UNKNOWN,
17189,MULTIRAC/ETHNIC,Non Aboriginal,MALE,45,Supervised,SR,DETERMINATE,1645,ALBERTA,SINGLE,BAPTIST
17190,METIS,Aboriginal,MALE,37,Incarcerated,,DETERMINATE,975,MANITOBA,SINGLE,NONE
17191,WHITE,Non Aboriginal,MALE,63,Incarcerated,,DETERMINATE,1095,MANITOBA,DIVORCED,UNITED CHURCH
17192,WHITE,Non Aboriginal,MALE,24,Incarcerated,,DETERMINATE,2080,SASKATCHEWAN,SINGLE,NONE
17193,FIRST NATIONS,Aboriginal,MALE,49,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,NATIVE SPIRITUA
17194,FIRST NATIONS,Aboriginal,MALE,36,Supervised,FP,DETERMINATE,1096,SASKATCHEWAN,UNKNOWN,
17195,FIRST NATIONS,Aboriginal,MALE,29,Incarcerated,,DETERMINATE,913,MANITOBA,SINGLE,NONE
17196,FIRST NATIONS,Aboriginal,MALE,27,Incarcerated,,DETERMINATE,1827,ALBERTA,SINGLE,NONE
17197,FIRST NATIONS,Aboriginal,MALE,29,Incarcerated,,DETERMINATE,3537,MANITOBA,COMMON LAW,NONE
17198,WHITE,Non Aboriginal,MALE,32,Incarcerated,,DETERMINATE,1658,ALBERTA,SINGLE,NOT STATED
17199,FIRST NATIONS,Aboriginal,MALE,22,Supervised,SR,DETERMINATE,731,SASKATCHEWAN,COMMON LAW,
17200,WHITE,Non Aboriginal,MALE,46,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,COMMON LAW,NONE
17201,METIS,Aboriginal,MALE,51,Incarcerated,,DETERMINATE,1187,ALBERTA,SINGLE,NATIVE SPIRITUA
17202,WHITE,Non Aboriginal,MALE,38,Supervised,SR,DETERMINATE,912,MANITOBA,MARRIED,NONE
17203,WHITE,Non Aboriginal,MALE,25,Supervised,FP,DETERMINATE,1185,ALBERTA,SINGLE,NOT STATED
17204,WHITE,Non Aboriginal,MALE,58,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,DIVORCED,PROT NON-SPEC
17205,WHITE,Non Aboriginal,FEMALE,26,Supervised,SR,DETERMINATE,912,ALBERTA,SINGLE,
17206,ARAB/WEST ASIAN,Non Aboriginal,MALE,24,Supervised,SR,DETERMINATE,1403,ALBERTA,SINGLE,MUSLIM
17207,WHITE,Non Aboriginal,MALE,27,Supervised,DP,DETERMINATE,730,ALBERTA,SINGLE,LUTHERAN
17208,WHITE,Non Aboriginal,MALE,45,Supervised,SR,DETERMINATE,2222,MANITOBA,COMMON LAW,ANGLICAN(EPIS.
17209,WHITE,Non Aboriginal,MALE,24,Supervised,FP,DETERMINATE,1461,SASKATCHEWAN,UNKNOWN,
17210,WHITE,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,1461,ALBERTA,COMMON LAW,CATH NON-SPEC
17211,WHITE,Non Aboriginal,MALE,59,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,ATHEIST
17212,WHITE,Non Aboriginal,MALE,31,Supervised,SR,DETERMINATE,1096,BRITISH COLUMBI,DIVORCED,OTHER
17213,WHITE,Non Aboriginal,MALE,40,Incarcerated,,DETERMINATE,1705,BRITISH COLUMBI,COMMON LAW,OTHER
17214,FIRST NATIONS,Aboriginal,MALE,52,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,NATIVE SPIRITUA
17215,WHITE,Non Aboriginal,MALE,49,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,PROT NON-SPEC
17216,WHITE,Non Aboriginal,MALE,60,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,WIDOW(ER),PROT NON-SPEC
17217,FIRST NATIONS,Aboriginal,MALE,63,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,CATH NON-SPEC
