Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
17590,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,DETERMINATE,3705,BRITISH COLUMBIA,SINGLE,NONE
17591,WHITE,Non Indigenous,FEMALE,30,Supervised,DP,DETERMINATE,1461,NEW BRUNSWICK,SINGLE,ATHEIST
17592,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,2556,ONTARIO,SINGLE,CATHOLIC - ROMA
17593,BLACK,Non Indigenous,MALE,20,Incarcerated,,DETERMINATE,1340,NOVA SCOTIA,COMMON LAW,NONE
17594,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,913,QUEBEC,SINGLE,CATH NON-SPEC
17595,WHITE,Non Indigenous,FEMALE,44,Supervised,SR,DETERMINATE,1129,QUEBEC,SINGLE,CATH NON-SPEC
17596,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,2755,NEW BRUNSWICK,SINGLE,MUSLIM
17597,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,1115,BRITISH COLUMBIA,SEPARATED,SALVATION ARMY
17598,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,732,BRITISH COLUMBIA,SINGLE,NONE
17599,WHITE,Non Indigenous,MALE,71,Supervised,FP,INDETERMINATE,0,SASKATCHEWAN,SINGLE,PROT NON-SPEC
17600,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,1308,ONTARIO,COMMON LAW,NONE
17601,,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,1278,ONTARIO,UNKNOWN,
17602,S. E. ASIAN,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,1891,ONTARIO,SINGLE,CHRI NON SPEC
17603,WHITE,Non Indigenous,MALE,54,Supervised,FP,DETERMINATE,8128,NOVA SCOTIA,UNKNOWN,CATHOLIC - ROMA
17604,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,1704,QUEBEC,SINGLE,CATH NON-SPEC
17605,BLACK,Non Indigenous,MALE,20,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NONE
17606,WHITE,Non Indigenous,MALE,43,Supervised,DP,DETERMINATE,731,NOVA SCOTIA,SINGLE,CATH NON-SPEC
17607,WHITE,Non Indigenous,MALE,41,Supervised,FP,DETERMINATE,4383,ALBERTA,SINGLE,
17608,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1826,QUEBEC,SINGLE,CATH NON-SPEC
17609,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,1370,ONTARIO,COMMON LAW,NONE
17610,METIS,Indigenous,MALE,56,Incarcerated,,INDETERMINATE,0,MANITOBA,DIVORCED,CATHOLIC - ROMA
17611,ASIAN-WEST,Non Indigenous,MALE,31,Supervised,DP,DETERMINATE,1506,ONTARIO,COMMON LAW,NONE
17612,NORTH AMERICAN,Indigenous,MALE,35,Supervised,SR,DETERMINATE,730,MANITOBA,SINGLE,CATHOLIC - ROMA
17613,WHITE,Non Indigenous,FEMALE,70,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
17614,WHITE,Non Indigenous,MALE,66,Supervised,FP,DETERMINATE,2145,QUEBEC,COMMON LAW,CATH NON-SPEC
17615,BLACK,Non Indigenous,MALE,21,Incarcerated,,DETERMINATE,731,ALBERTA,SINGLE,MUSLIM
17616,ARAB,Non Indigenous,MALE,20,Incarcerated,,DETERMINATE,2617,ALBERTA,SINGLE,MUSLIM
17617,EURO.-SOUTHERN,Non Indigenous,MALE,33,Supervised,SR,DETERMINATE,730,ONTARIO,SINGLE,CATHOLIC - ROMA
17618,S. E. ASIAN,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1568,ALBERTA,SEPARATED,CATH NON-SPEC
17619,NORTH AMERICAN,Indigenous,MALE,44,Supervised,SR,DETERMINATE,2191,ALBERTA,SINGLE,CATHOLIC - ROMA
17620,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,1826,QUEBEC,MARRIED,CATH NON-SPEC
17621,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1917,SASKATCHEWAN,COMMON LAW,CATH NON-SPEC
17622,SOUTH ASIAN,Non Indigenous,MALE,32,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,MUSLIM
17623,WHITE,Non Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,ALBERTA,DIVORCED,PROT NON-SPEC
17624,NORTH AMERICAN,Indigenous,MALE,30,Incarcerated,,DETERMINATE,1902,SASKATCHEWAN,SINGLE,NATIVE SPIRITUA
17625,METIS,Indigenous,FEMALE,23,Supervised,SR,DETERMINATE,730,QUEBEC,SINGLE,NONE
17626,CHINESE,Non Indigenous,FEMALE,50,Supervised,FP,DETERMINATE,4290,BRITISH COLUMBIA,DIVORCED,OTHER
17627,WHITE,Non Indigenous,MALE,61,Incarcerated,,DETERMINATE,2227,NEW BRUNSWICK,SEPARATED,NOT STATED
17628,WHITE,Non Indigenous,FEMALE,28,Incarcerated,,DETERMINATE,1604,ONTARIO,SINGLE,NONE
17629,BLACK,Non Indigenous,MALE,39,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,NONE
17630,BLACK,Non Indigenous,MALE,48,Supervised,SR,DETERMINATE,1035,ONTARIO,MARRIED,CHRI NON SPEC
17631,MULTIRAC/ETHNIC,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,1096,ALBERTA,SINGLE,NONE
17632,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,9995,BRITISH COLUMBIA,COMMON LAW,PROT NON-SPEC
17633,WHITE,Non Indigenous,FEMALE,57,Supervised,FP,DETERMINATE,730,ONTARIO,DIVORCED,CATH NON-SPEC
17634,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1126,BRITISH COLUMBIA,COMMON LAW,CHRI NON SPEC
17635,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,749,QUEBEC,SINGLE,CHRI NON SPEC
17636,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,1046,QUEBEC,SINGLE,CATH NON-SPEC
17637,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,731,ONTARIO,COMMON LAW,NONE
17638,WHITE,Non Indigenous,FEMALE,48,Supervised,FP,DETERMINATE,1217,QUEBEC,COMMON LAW,CATH NON-SPEC
17639,WHITE,Non Indigenous,MALE,46,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,NONE
17640,WHITE,Non Indigenous,FEMALE,27,Incarcerated,,DETERMINATE,1265,NOVA SCOTIA,SINGLE,OTHER
17641,BLACK,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,2322,ONTARIO,COMMON LAW,RASTAFARIAN
17642,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,1149,ONTARIO,SINGLE,CATHOLIC - ROMA
17643,WHITE,Non Indigenous,MALE,35,Supervised,DP,DETERMINATE,2357,ONTARIO,SINGLE,CHRI NON SPEC
17644,WHITE,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,1826,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
17645,WHITE,Non Indigenous,FEMALE,28,Incarcerated,,DETERMINATE,1545,ONTARIO,SINGLE,CHRI NON SPEC
17646,WHITE,Non Indigenous,MALE,49,Incarcerated,,DETERMINATE,732,ONTARIO,SINGLE,UNITED CHURCH
17647,WHITE,Non Indigenous,MALE,24,Supervised,SR,DETERMINATE,1664,SASKATCHEWAN,SINGLE,
17648,WHITE,Non Indigenous,MALE,56,Supervised,FP,DETERMINATE,731,NFLD AND LAB,SINGLE,OTHER
17649,WHITE,Non Indigenous,MALE,68,Supervised,FP,DETERMINATE,1096,QUEBEC,MARRIED,CATH NON-SPEC
17650,METIS,Indigenous,FEMALE,23,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,NATIVE SPIRITUA
17651,WHITE,Non Indigenous,MALE,20,Incarcerated,,DETERMINATE,912,ONTARIO,COMMON LAW,NONE
17652,WHITE,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
17653,BLACK,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,2192,BRITISH COLUMBIA,SINGLE,MUSLIM
17654,WHITE,Non Indigenous,MALE,40,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,
17655,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,DETERMINATE,821,SASKATCHEWAN,UNKNOWN,
17656,WHITE,Non Indigenous,MALE,34,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,NONE
17657,METIS,Indigenous,MALE,34,Supervised,FP,DETERMINATE,1827,MANITOBA,SINGLE,NATIVE SPIRITUA
17658,METIS,Indigenous,MALE,30,Incarcerated,,DETERMINATE,952,ALBERTA,COMMON LAW,NONE
17659,WHITE,Non Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,NONE
17660,CHINESE,Non Indigenous,MALE,38,Supervised,DP,DETERMINATE,1645,BRITISH COLUMBIA,SINGLE,BUDDHIST
17661,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,3213,ONTARIO,COMMON LAW,CATHOLIC - ROMA
17662,WHITE,Non Indigenous,MALE,36,Supervised,SR,DETERMINATE,1384,MANITOBA,SINGLE,SCIENTOLOGY
17663,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,956,ONTARIO,COMMON LAW,NONE
17664,WHITE,Non Indigenous,MALE,36,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,CATHOLIC - ROMA
17665,WHITE,Non Indigenous,MALE,58,Incarcerated,,DETERMINATE,2039,ONTARIO,MARRIED,CATHOLIC - ROMA
17666,NORTH AMERICAN,Indigenous,MALE,42,Incarcerated,,DETERMINATE,1127,SASKATCHEWAN,UNKNOWN,
17667,WHITE,Non Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
17668,WHITE,Non Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PAGAN
17669,WHITE,Non Indigenous,MALE,50,Supervised,SR,DETERMINATE,2313,QUEBEC,SINGLE,CATH NON-SPEC
17670,METIS,Indigenous,MALE,35,Supervised,SR,DETERMINATE,741,ALBERTA,SINGLE,NONE
17671,BLACK,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,2618,ONTARIO,COMMON LAW,RASTAFARIAN
17672,NORTH AMERICAN,Indigenous,MALE,33,Supervised,SR,DETERMINATE,1278,ONTARIO,SINGLE,PROT NON-SPEC
17673,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,8403,BRITISH COLUMBIA,SINGLE,MUSLIM
17674,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,2875,ALBERTA,SINGLE,NOT STATED
17675,NORTH AMERICAN,Indigenous,MALE,66,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,
17676,BLACK,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,1096,ALBERTA,UNKNOWN,
17677,WHITE,Non Indigenous,MALE,39,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,NOT STATED
17678,NORTH AMERICAN,Indigenous,MALE,36,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NOT STATED
17679,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,2807,ALBERTA,SINGLE,NONE
17680,NORTH AMERICAN,Indigenous,MALE,41,Supervised,SR,DETERMINATE,1277,ALBERTA,COMMON LAW,NONE
17681,WHITE,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,1004,QUEBEC,SINGLE,CATH NON-SPEC
17682,WHITE,Non Indigenous,MALE,56,Incarcerated,,DETERMINATE,2648,QUEBEC,COMMON LAW,CATH NON-SPEC
17683,WHITE,Non Indigenous,MALE,50,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,PROT NON-SPEC
17684,ARAB,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,MUSLIM
17685,WHITE,Non Indigenous,MALE,21,Incarcerated,,DETERMINATE,1278,ONTARIO,SINGLE,ATHEIST
17686,WHITE,Non Indigenous,MALE,64,Supervised,SR,DETERMINATE,1278,QUEBEC,COMMON LAW,CATH NON-SPEC
17687,WHITE,Non Indigenous,MALE,41,Incarcerated,,INDETERMINATE,0,MANITOBA,SINGLE,NONE
17688,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,2043,SASKATCHEWAN,COMMON LAW,NOT STATED
17689,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,3652,ALBERTA,SINGLE,OTHER
17690,METIS,Indigenous,MALE,55,Incarcerated,,DETERMINATE,2557,QUEBEC,DIVORCED,CATH NON-SPEC
17691,BLACK,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,1675,QUEBEC,SINGLE,
17692,ARAB/WEST ASIAN,Non Indigenous,MALE,44,Supervised,FP,DETERMINATE,1827,ONTARIO,MARRIED,MUSLIM
17693,WHITE,Non Indigenous,MALE,46,Incarcerated,,DETERMINATE,1218,QUEBEC,COMMON LAW,CATH NON-SPEC
17694,WHITE,Non Indigenous,MALE,68,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,PROT NON-SPEC
17695,WHITE,Non Indigenous,MALE,51,Supervised,SR,DETERMINATE,1705,ONTARIO,SINGLE,PROT NON-SPEC
17696,WHITE,Non Indigenous,MALE,81,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,LUTHERAN
17697,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,1430,ONTARIO,COMMON LAW,PROT NON-SPEC
17698,BLACK,Non Indigenous,MALE,30,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NONE
17699,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,1400,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
17700,BLACK,Non Indigenous,FEMALE,42,Incarcerated,,DETERMINATE,1096,QUEBEC,MARRIED,CHRI NON SPEC
17701,WHITE,Non Indigenous,MALE,23,Supervised,SR,DETERMINATE,956,QUEBEC,COMMON LAW,CATH NON-SPEC
17702,WHITE,Non Indigenous,MALE,65,Incarcerated,,DETERMINATE,2191,QUEBEC,MARRIED,CATH NON-SPEC
17703,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1734,ALBERTA,SINGLE,CATHOLIC - ROMA
17704,WHITE,Non Indigenous,MALE,57,Supervised,SR,DETERMINATE,5062,QUEBEC,DIVORCED,CATH NON-SPEC
17705,WHITE,Non Indigenous,MALE,72,Supervised,FP,INDETERMINATE,0,MANITOBA,WIDOW(ER),PROT NON-SPEC
17706,METIS,Indigenous,FEMALE,31,Incarcerated,,DETERMINATE,913,BRITISH COLUMBIA,MARRIED,CHRI NON SPEC
17707,WHITE,Non Indigenous,MALE,25,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
17708,BLACK,Non Indigenous,MALE,28,Supervised,SR,DETERMINATE,1977,ONTARIO,COMMON LAW,MUSLIM
17709,BLACK,Non Indigenous,MALE,22,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CHRI NON SPEC
17710,NORTH AMERICAN,Indigenous,MALE,39,Incarcerated,,DETERMINATE,1568,ALBERTA,SINGLE,NATIVE SPIRITUA
17711,WHITE,Non Indigenous,MALE,24,Supervised,SR,DETERMINATE,1705,ALBERTA,SINGLE,CATH NON-SPEC
17712,S. E. ASIAN,Non Indigenous,MALE,30,Supervised,SR,DETERMINATE,2830,ONTARIO,SINGLE,BUDDHIST
17713,NORTH AMERICAN,Indigenous,MALE,32,Incarcerated,,DETERMINATE,4393,BRITISH COLUMBIA,COMMON LAW,NONE
17714,WHITE,Non Indigenous,MALE,52,Supervised,DP,DETERMINATE,913,QUEBEC,COMMON LAW,CATH NON-SPEC
17715,BLACK,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,2576,ALBERTA,SINGLE,CHRI NON SPEC
17716,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,1448,QUEBEC,SINGLE,CATH NON-SPEC
17717,BLACK,Non Indigenous,FEMALE,40,Incarcerated,,DETERMINATE,2497,ONTARIO,MARRIED,MUSLIM
17718,NORTH AMERICAN,Indigenous,MALE,30,Incarcerated,,DETERMINATE,2418,MANITOBA,COMMON LAW,NONE
17719,WHITE,Non Indigenous,MALE,61,Supervised,SR,DETERMINATE,822,ALBERTA,SINGLE,NONE
17720,CHINESE,Non Indigenous,MALE,45,Supervised,FP,DETERMINATE,1827,ONTARIO,COMMON LAW,NONE
17721,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,2556,SASKATCHEWAN,COMMON LAW,CATHOLIC - UKRA
17722,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,2922,QUEBEC,COMMON LAW,CATH NON-SPEC
17723,WHITE,Non Indigenous,MALE,35,Supervised,DP,DETERMINATE,1461,NEW BRUNSWICK,SINGLE,CHRI NON SPEC
17724,WHITE,Non Indigenous,MALE,31,Supervised,FP,DETERMINATE,1095,QUEBEC,COMMON LAW,CHRI NON SPEC
17725,BLACK,Non Indigenous,MALE,37,Supervised,SR,DETERMINATE,1827,MANITOBA,COMMON LAW,CATHOLIC - ROMA
17726,WHITE,Non Indigenous,MALE,59,Supervised,FP,DETERMINATE,1096,QUEBEC,SINGLE,CATH NON-SPEC
17727,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,2192,ONTARIO,COMMON LAW,CATH NON-SPEC
17728,NORTH AMERICAN,Indigenous,MALE,51,Incarcerated,,DETERMINATE,731,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
17729,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,913,MANITOBA,SINGLE,CATHOLIC - ROMA
17730,BLACK,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,869,ONTARIO,SINGLE,MUSLIM
17731,WHITE,Non Indigenous,MALE,34,Supervised,DP,DETERMINATE,732,NFLD AND LAB,SINGLE,CATHOLIC - ROMA
17732,BLACK,Non Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,COMMON LAW,RASTAFARIAN
17733,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,2154,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
17734,WHITE,Non Indigenous,FEMALE,33,Supervised,SR,DETERMINATE,1095,ONTARIO,SINGLE,NONE
17735,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,883,ALBERTA,SINGLE,NOT STATED
17736,WHITE,Non Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
17737,MULTIRAC/ETHNIC,Non Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SEPARATED,NONE
17738,WHITE,Non Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,CHRISTIAN & MIS
17739,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,730,QUEBEC,SINGLE,CATH NON-SPEC
17740,WHITE,Non Indigenous,MALE,63,Supervised,DP,DETERMINATE,915,QUEBEC,MARRIED,CATH NON-SPEC
17741,SOUTH ASIAN,Non Indigenous,MALE,40,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,BUDDHIST
17742,WHITE,Non Indigenous,MALE,41,Supervised,DP,DETERMINATE,1461,QUEBEC,SINGLE,CATH NON-SPEC
17743,WHITE,Non Indigenous,MALE,56,Incarcerated,,DETERMINATE,974,QUEBEC,COMMON LAW,CATH NON-SPEC
17744,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,5479,QUEBEC,SINGLE,CATH NON-SPEC
17745,WHITE,Non Indigenous,MALE,48,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,COMMON LAW,NONE
17746,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,1826,QUEBEC,SINGLE,CATH NON-SPEC
17747,WHITE,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,2738,NEW BRUNSWICK,SINGLE,CHRI NON SPEC
17748,BLACK,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,1911,QUEBEC,SINGLE,CATH NON-SPEC
17749,WHITE,Non Indigenous,MALE,67,Supervised,SR,DETERMINATE,3287,ONTARIO,MARRIED,CATHOLIC - ROMA
17750,WHITE,Non Indigenous,MALE,34,Supervised,SR,DETERMINATE,3575,NEW BRUNSWICK,SINGLE,UNITED CHURCH
17751,BLACK,Non Indigenous,MALE,28,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,CHRI NON SPEC
17752,METIS,Indigenous,MALE,49,Incarcerated,,DETERMINATE,913,ALBERTA,SINGLE,NONE
17753,WHITE,Non Indigenous,MALE,53,Incarcerated,,DETERMINATE,2130,SASKATCHEWAN,COMMON LAW,NONE
17754,NORTH AMERICAN,Indigenous,MALE,69,Incarcerated,,DETERMINATE,1308,MANITOBA,SINGLE,CATHOLIC - ROMA
17755,WHITE,Non Indigenous,MALE,53,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,PROT NON-SPEC
17756,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,1200,ALBERTA,SINGLE,NONE
17757,NORTH AMERICAN,Indigenous,MALE,23,Supervised,SR,DETERMINATE,1308,MANITOBA,COMMON LAW,NATIVE SPIRITUA
17758,WHITE,Non Indigenous,MALE,38,Supervised,FP,DETERMINATE,1003,MANITOBA,SINGLE,
17759,NORTH AMERICAN,Indigenous,MALE,32,Supervised,SR,DETERMINATE,1765,QUEBEC,COMMON LAW,NONE
17760,CHINESE,Non Indigenous,MALE,58,Supervised,SR,DETERMINATE,730,ONTARIO,MARRIED,CHRI NON SPEC
17761,SOUTH ASIAN,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,3653,BRITISH COLUMBIA,SINGLE,BUDDHIST
17762,WHITE,Non Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
17763,BLACK,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1660,ONTARIO,COMMON LAW,CHRI NON SPEC
17764,WHITE,Non Indigenous,MALE,44,Supervised,FP,DETERMINATE,2116,QUEBEC,DIVORCED,CATH NON-SPEC
17765,METIS,Indigenous,MALE,52,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CHRISTIAN & MIS
17766,NORTH AMERICAN,Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,DIVORCED,CATH NON-SPEC
17767,NORTH AMERICAN,Indigenous,MALE,44,Supervised,LTSO,DETERMINATE,731,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
17768,WHITE,Non Indigenous,MALE,21,Supervised,SR,DETERMINATE,1187,QUEBEC,COMMON LAW,CATH NON-SPEC
17769,WHITE,Non Indigenous,MALE,56,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,CATH NON-SPEC
17770,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,PROT NON-SPEC
17771,WHITE,Non Indigenous,MALE,22,Supervised,SR,DETERMINATE,1171,QUEBEC,SINGLE,CATH NON-SPEC
17772,NORTH AMERICAN,Indigenous,MALE,23,Incarcerated,,DETERMINATE,1864,BRITISH COLUMBIA,SINGLE,NONE
17773,WHITE,Non Indigenous,MALE,21,Incarcerated,,DETERMINATE,1096,QUEBEC,COMMON LAW,CATHOLIC - ROMA
17774,WHITE,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,915,ONTARIO,SINGLE,NONE
17775,METIS,Indigenous,MALE,26,Incarcerated,,DETERMINATE,1186,MANITOBA,COMMON LAW,NATIVE SPIRITUA
17776,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
17777,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,4846,QUEBEC,MARRIED,CATHOLIC - ROMA
17778,INUIT,Indigenous,MALE,26,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,CATH NON-SPEC
17779,WHITE,Non Indigenous,MALE,53,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
17780,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,730,ONTARIO,SINGLE,CATH NON-SPEC
17781,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,1985,ALBERTA,SINGLE,CATH NON-SPEC
17782,WHITE,Non Indigenous,MALE,32,Supervised,DP,INDETERMINATE,0,ONTARIO,SINGLE,NONE
17783,WHITE,Non Indigenous,MALE,63,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,PROT NON-SPEC
17784,WHITE,Non Indigenous,MALE,21,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
17785,BLACK,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,4352,ONTARIO,SINGLE,RASTAFARIAN
17786,BLACK,Non Indigenous,MALE,21,Supervised,SR,DETERMINATE,1580,NEW BRUNSWICK,SINGLE,PROT NON-SPEC
17787,METIS,Indigenous,MALE,28,Incarcerated,,DETERMINATE,3636,MANITOBA,COMMON LAW,NATIVE SPIRITUA
17788,WHITE,Non Indigenous,MALE,39,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,PAGAN
17789,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1279,QUEBEC,COMMON LAW,CATH NON-SPEC
17790,WHITE,Non Indigenous,MALE,46,Supervised,SR,DETERMINATE,2557,ALBERTA,SINGLE,NONE
17791,NORTH AMERICAN,Indigenous,MALE,48,Incarcerated,,DETERMINATE,3693,ALBERTA,COMMON LAW,CATHOLIC - ROMA
17792,METIS,Indigenous,MALE,25,Supervised,SR,DETERMINATE,852,MANITOBA,SINGLE,CATHOLIC - ROMA
17793,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1279,QUEBEC,COMMON LAW,MUSLIM
17794,NORTH AMERICAN,Indigenous,MALE,67,Incarcerated,,DETERMINATE,3652,ALBERTA,WIDOW(ER),CATHOLIC - ROMA
17795,WHITE,Non Indigenous,MALE,59,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
17796,WHITE,Non Indigenous,MALE,46,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,NONE
17797,WHITE,Non Indigenous,MALE,55,Supervised,SR,DETERMINATE,1826,ONTARIO,SINGLE,CHRISTIAN & MIS
17798,WHITE,Non Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,PROT NON-SPEC
17799,WHITE,Non Indigenous,MALE,28,Supervised,SR,DETERMINATE,1095,MANITOBA,SINGLE,CHRI NON SPEC
17800,BLACK,Non Indigenous,MALE,72,Supervised,FP,INDETERMINATE,0,QUEBEC,SEPARATED,CATH NON-SPEC
17801,BLACK,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,1826,ONTARIO,COMMON LAW,MUSLIM
